,date,quarter,price,shares_est,market_cap
0,2008-03-31,2008Q1,18.3,12600160.0,230582928000
1,2008-06-30,2008Q2,12.3,12599711.56619556,154976452264
2,2008-09-30,2008Q3,12.5,12600171.33066819,157502141633
3,2008-12-31,2008Q4,9.2,12599889.776798015,115918985947
4,2009-03-31,2009Q1,7.6,21000177.06949978,159601345728
5,2009-06-30,2009Q2,11.8,22830615.942028984,269401268116
6,2009-09-30,2009Q3,16.9,22830211.585154355,385830575789
7,2009-12-31,2009Q4,14.0,22830440.701037943,319626169815
8,2010-03-31,2010Q1,13.0,22829900.38831673,296788705048
9,2010-06-30,2010Q2,13.1,22829145.24109828,299061802658
10,2010-09-30,2010Q3,9.6,22830715.53228621,219174869110
11,2010-12-31,2010Q4,8.6,22829116.85663979,196330404967
12,2011-03-31,2011Q1,7.1,22830855.87665036,162099076724
13,2011-06-30,2011Q2,5.8,22829167.863640714,132409173609
14,2011-09-30,2011Q3,5.5,22829014.54580484,125559580002
15,2011-12-30,2011Q4,3.5,22829814.52249408,79904350829
16,2012-03-30,2012Q1,4.8,22829799.537393987,109583037779
17,2012-06-29,2012Q2,5.0,22830316.958728336,114151584794
18,2012-09-28,2012Q3,3.6,22830307.88396512,82189108382
19,2012-12-28,2012Q4,4.5,22830635.11830635,102737858032
20,2013-03-29,2013Q1,4.4,22830134.35700576,100452591171
21,2013-06-28,2013Q2,5.0,22830604.075691413,114153020378
22,2013-09-30,2013Q3,5.2,22830111.625374354,118716580452
23,2013-12-31,2013Q4,7.2,22829535.571403723,164372656114
24,2014-03-31,2014Q1,8.8,22829440.71588367,200899078300
25,2014-06-30,2014Q2,7.1,22830703.39663012,162097994116
26,2014-09-30,2014Q3,7.8,37339292.57977701,291246482122
27,2014-12-31,2014Q4,6.7,37338458.5999427,250167672620
28,2015-03-31,2015Q1,5.7,37338940.92907666,212831963296
29,2015-06-30,2015Q2,5.9,37340341.78187404,220308016513
30,2015-09-30,2015Q3,5.3,37339651.98794595,197900155536
31,2015-12-31,2015Q4,4.1,37339132.09711336,153090441598
32,2016-03-31,2016Q1,3.9,37340322.09054998,145627256153
33,2016-06-30,2016Q2,4.1,37338709.67741936,153088709677
34,2016-09-30,2016Q3,3.9,37341181.28774695,145630607022
35,2016-12-30,2016Q4,3.84,37340084.78568064,143385925577
36,2017-03-31,2017Q1,3.9,37339592.22380275,145624409673
37,2017-06-30,2017Q2,4.7,37339856.67034179,175497326351
38,2017-09-29,2017Q3,6.7,37338716.95389335,250169403591
39,2017-12-29,2017Q4,7.16,37340965.1285664,267361310321
40,2018-03-30,2018Q1,7.8,37338305.43751626,291238782413
41,2018-06-29,2018Q2,7.06,37339009.1624098,263613404687
42,2018-09-28,2018Q3,6.79,37339291.79434797,253533791284
43,2018-12-28,2018Q4,6.2,37338404.830993645,231498109952
44,2019-03-29,2019Q1,6.3,37339474.68595356,235238690522
45,2019-06-28,2019Q2,6.3,37338984.300140046,235235601091
46,2019-09-30,2019Q3,7.55,37340443.10927525,281920345475
47,2019-12-31,2019Q4,7.19,37339226.799763136,268469040690
48,2020-03-31,2020Q1,4.9,37338155.37696135,182956961347
49,2020-06-30,2020Q2,5.4,37340492.64043256,201638660258
50,2020-09-30,2020Q3,6.04,37340621.74624424,225537355347
51,2020-12-31,2020Q4,6.35,37340777.37423692,237113936326
52,2021-03-31,2021Q1,7.31,37338250.2543235,272942609359
53,2021-06-30,2021Q2,7.93,37338508.62133314,296094373367
54,2021-09-30,2021Q3,13.95,37339521.1786372,520886320442
55,2021-12-31,2021Q4,13.85,37340116.27906977,517160610465
56,2022-03-31,2022Q1,14.4,37338312.22988854,537671696110
57,2022-06-30,2022Q2,6.7,37339944.27143091,250177626619
