quarter,trend
2005Q1,98.74476987447699
2005Q2,100.0
2005Q3,77.82426778242677
2005Q4,76.56903765690376
2006Q1,67.78242677824268
2006Q2,69.4560669456067
2006Q3,60.66945606694561
2006Q4,50.62761506276151
2007Q1,39.33054393305439
2007Q2,37.23849372384937
2007Q3,33.05439330543933
2007Q4,27.196652719665273
2008Q1,22.594142259414227
2008Q2,25.523012552301257
2008Q3,17.99163179916318
2008Q4,15.06276150627615
2009Q1,12.133891213389122
2009Q2,12.133891213389122
2009Q3,9.623430962343097
2009Q4,9.205020920502092
2010Q1,7.531380753138075
2010Q2,8.368200836820083
2010Q3,5.857740585774058
2010Q4,6.2761506276150625
2011Q1,5.439330543933054
2011Q2,5.857740585774058
2011Q3,4.602510460251046
2011Q4,3.7656903765690375
2012Q1,3.7656903765690375
2012Q2,3.3472803347280333
2012Q3,2.092050209205021
2012Q4,2.510460251046025
2013Q1,2.092050209205021
2013Q2,2.510460251046025
2013Q3,2.510460251046025
2013Q4,2.510460251046025
2014Q1,2.510460251046025
2014Q2,2.092050209205021
2014Q3,1.2552301255230125
2014Q4,1.6736401673640167
2015Q1,1.2552301255230125
2015Q2,2.092050209205021
2015Q3,1.2552301255230125
2015Q4,1.6736401673640167
2016Q1,1.2552301255230125
2016Q2,1.2552301255230125
2016Q3,1.2552301255230125
2016Q4,1.2552301255230125
2017Q1,1.2552301255230125
2017Q2,1.2552301255230125
2017Q3,1.2552301255230125
2017Q4,1.2552301255230125
2018Q1,1.2552301255230125
2018Q2,1.2552301255230125
2018Q3,1.2552301255230125
2018Q4,1.2552301255230125
2019Q1,1.2552301255230125
2019Q2,1.2552301255230125
2019Q3,1.2552301255230125
2019Q4,1.2552301255230125
2020Q1,1.2552301255230125
2020Q2,1.2552301255230125
2020Q3,1.2552301255230125
2020Q4,1.2552301255230125
2021Q1,1.2552301255230125
2021Q2,1.2552301255230125
2021Q3,0.8368200836820083
2021Q4,1.2552301255230125
2022Q1,1.2552301255230125
2022Q2,1.2552301255230125
2022Q3,1.2552301255230125
