Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT
date,,,,,,,,,,,,
2008-01-24,28.22,0.0,0.0,52.0,60.0,52.0,52.0,6959000000,0,132790,0,132790
2008-01-25,26.81,-2.6,-5.0,49.4,49.4,49.4,49.4,460000000,0,9310,0,9310
2008-01-28,25.51,-2.4,-4.86,47.0,47.0,47.0,47.0,4000000000,0,85100,0,85100
2008-01-29,26.76,2.3,4.89,49.3,49.3,44.7,45.7,5085000000,0,110060,0,110060
2008-01-30,27.95,2.2,4.46,51.5,51.5,51.0,51.5,2356000000,0,45790,0,45790
2008-01-31,26.6,-2.5,-4.85,49.0,51.0,49.0,49.0,2307000000,0,46970,0,46970
2008-02-01,27.14,1.0,2.04,50.0,51.0,48.2,49.5,2846000000,0,57550,0,57550
2008-02-12,25.78,-2.5,-5.0,47.5,48.0,47.5,47.5,2222000000,0,46690,0,46690
2008-02-13,25.24,-1.0,-2.11,46.5,47.5,46.5,47.5,971000000,0,20700,0,20700
2008-02-14,25.08,-0.3,-0.65,46.2,48.6,46.2,48.6,1816000000,0,38620,0,38620
2008-02-15,24.97,-0.2,-0.43,46.0,46.5,45.2,46.0,3111000000,0,67930,0,67930
2008-02-18,23.72,-2.3,-5.0,43.7,44.0,43.7,43.8,2628000000,0,60030,0,60030
2008-02-19,23.07,-1.2,-2.75,42.5,42.5,41.6,41.6,4110000000,0,98200,0,98200
2008-02-20,21.93,-2.1,-4.94,40.4,42.3,40.4,42.0,1933000000,0,47020,0,47020
2008-02-21,20.84,-2.0,-4.95,38.4,38.4,38.4,38.4,675000000,0,17580,0,17580
2008-02-22,20.57,-0.5,-1.3,37.9,40.3,36.5,36.5,2492000000,0,67940,0,67940
2008-02-25,21.55,1.8,4.75,39.7,39.7,39.6,39.7,1651000000,0,41590,0,41590
2008-02-26,20.52,-1.9,-4.79,37.8,39.0,37.8,38.0,2413000000,0,63580,0,63580
2008-02-27,19.54,-1.8,-4.76,36.0,38.1,36.0,36.5,2339000000,0,64060,0,64060
2008-02-28,18.73,-1.5,-4.17,34.5,36.0,34.5,35.5,1704000000,0,48450,0,48450
2008-02-29,17.8,-1.7,-4.93,32.8,35.0,32.8,35.0,1758000000,0,52680,0,52680
2008-03-03,16.93,-1.6,-4.88,31.2,33.9,31.2,33.9,1472694000,0,45780,0,45780
2008-03-04,16.12,-1.5,-4.81,29.7,29.7,29.7,29.7,295515000,0,9950,0,9950
2008-03-05,15.36,-1.4,-4.71,28.3,28.3,28.3,28.3,1305479000,0,46130,0,46130
2008-03-06,16.12,1.4,4.95,29.7,29.7,29.7,29.7,156816000,0,5280,0,5280
2008-03-07,16.88,1.4,4.71,31.1,31.1,31.1,31.1,1030343000,0,33130,0,33130
2008-03-10,16.28,-1.1,-3.54,30.0,32.6,29.6,32.6,2810850000,0,88710,0,88710
2008-03-11,15.63,-1.2,-4.0,28.8,30.0,28.8,30.0,2326235000,0,80030,0,80030
2008-03-12,15.74,0.2,0.69,29.0,30.0,29.0,30.0,864990000,0,29300,0,29300
2008-03-13,16.23,0.9,3.1,29.9,30.4,29.0,29.0,1229402000,0,42040,0,42040
2008-03-14,16.12,-0.2,-0.67,29.7,29.9,29.0,29.9,571254000,0,19300,0,19300
2008-03-17,15.36,-1.4,-4.71,28.3,29.6,28.3,28.3,838674000,0,29610,0,29610
2008-03-18,14.6,-1.4,-4.95,26.9,26.9,26.9,26.9,356694000,0,13260,0,13260
2008-03-19,13.89,-1.3,-4.83,25.6,28.2,25.6,28.2,988077000,0,37320,0,37320
2008-03-20,13.24,-1.2,-4.69,24.4,26.3,24.4,26.3,541651000,0,21280,0,21280
2008-03-21,12.81,-0.8,-3.28,23.6,24.4,23.3,24.4,1187308000,0,49870,0,49870
2008-03-24,12.21,-1.1,-4.66,22.5,22.6,22.5,22.5,902069000,0,40090,0,40090
2008-03-25,11.62,-1.1,-4.89,21.4,21.4,21.4,21.4,566030000,0,26450,0,26450
2008-03-26,12.16,1.0,4.67,22.4,22.4,20.5,20.5,1096816000,0,51750,0,51750
2008-03-27,12.27,0.2,0.89,22.6,22.6,22.6,22.6,29380000,0,1300,0,1300
2008-03-28,12.38,0.2,0.88,22.8,22.8,22.8,22.8,40812000,0,1790,0,1790
2008-03-31,12.48,0.2,0.88,23.0,23.0,23.0,23.0,3220000,0,140,0,140
2008-04-01,12.59,0.2,0.87,23.2,23.2,23.2,23.2,63800000,0,2750,0,2750
2008-04-02,12.7,0.2,0.86,23.4,23.4,23.4,23.4,468000,0,20,0,20
2008-04-03,12.81,0.2,0.85,23.6,23.6,23.6,23.6,12980000,0,550,0,550
2008-04-04,12.92,0.2,0.85,23.8,23.8,23.8,23.8,11900000,0,500,0,500
2008-04-07,13.13,0.4,1.68,24.2,24.2,24.2,24.2,72600000,0,3000,0,3000
2008-04-08,13.35,0.4,1.65,24.6,24.6,24.0,24.6,1322629000,0,53870,0,53870
2008-04-09,13.57,0.4,1.63,25.0,25.0,24.5,24.8,709776000,0,28560,0,28560
2008-04-10,13.3,-0.5,-2.0,24.5,24.6,24.5,24.5,324381000,0,13240,0,13240
2008-04-11,13.08,-0.4,-1.63,24.1,24.1,24.1,24.1,209911000,0,8710,0,8710
2008-04-16,12.86,-0.4,-1.66,23.7,23.7,23.7,23.7,296724000,0,12520,0,12520
2008-04-17,13.08,0.4,1.69,24.1,24.1,23.3,23.3,513610000,0,22000,0,22000
2008-04-18,13.3,0.4,1.66,24.5,24.5,23.7,23.7,418205000,0,17610,0,17610
2008-04-21,13.08,-0.4,-1.63,24.1,24.1,24.1,24.1,336436000,0,13960,0,13960
2008-04-22,12.86,-0.4,-1.66,23.7,23.7,23.7,23.7,554343000,0,23390,0,23390
2008-04-23,12.65,-0.4,-1.69,23.3,23.3,23.3,23.3,207370000,0,8900,0,8900
2008-04-24,12.48,-0.3,-1.29,23.0,23.0,22.9,22.9,512258000,0,22340,0,22340
2008-04-25,12.65,0.3,1.3,23.3,23.3,22.7,22.7,198128000,0,8680,0,8680
2008-04-28,12.86,0.4,1.72,23.7,23.7,23.6,23.6,175920000,0,7440,0,7440
2008-04-29,13.08,0.4,1.69,24.1,24.1,24.0,24.1,692082000,0,28720,0,28720
2008-05-05,12.6,-0.35,-1.63,21.1,21.2,21.1,21.1,89491000,0,4240,0,4240
2008-05-06,12.36,-0.4,-1.9,20.7,20.7,20.7,20.7,74727000,0,3610,0,3610
2008-05-07,12.12,-0.4,-1.93,20.3,20.3,20.3,20.3,5075000,0,250,0,250
2008-05-08,11.88,-0.4,-1.97,19.9,19.9,19.9,19.9,32437000,0,1630,0,1630
