,quarter,roa
0,2006Q4,6.73
1,2007Q1,3.01
2,2007Q2,3.04
3,2007Q3,3.85
4,2007Q4,3.22
5,2008Q1,3.52
6,2008Q2,2.2
7,2008Q3,1.13
8,2008Q4,0.29
9,2009Q1,5.42
10,2009Q2,8.61
11,2009Q3,18.7
12,2009Q4,12.44
13,2010Q1,6.48
14,2010Q2,6.13
15,2010Q3,4.45
16,2010Q4,6.14
17,2011Q1,3.57
18,2011Q2,4.79
19,2011Q3,2.94
20,2011Q4,3.86
21,2012Q1,3.55
22,2012Q2,5.26
23,2012Q3,3.96
24,2012Q4,4.16
25,2013Q1,2.96
26,2013Q2,3.85
27,2013Q3,3.1
28,2013Q4,3.12
29,2014Q1,2.67
30,2014Q2,3.06
31,2014Q3,2.03
32,2014Q4,3.27
33,2015Q1,2.75
34,2015Q2,3.44
35,2015Q3,2.56
36,2015Q4,4.0
37,2016Q1,2.83
38,2016Q2,3.41
39,2016Q3,2.63
40,2016Q4,3.91
41,2017Q1,2.5
42,2017Q2,1.19
43,2017Q3,0.88
44,2017Q4,1.12
45,2018Q1,0.72
46,2018Q2,1.79
47,2018Q3,1.04
48,2018Q4,1.14
49,2019Q1,0.6
50,2019Q2,2.58
51,2019Q3,3.05
52,2019Q4,3.03
53,2020Q1,1.39
54,2020Q2,1.65
55,2020Q3,2.55
56,2020Q4,4.65
57,2021Q1,2.59
58,2021Q2,4.11
59,2021Q3,1.2
60,2021Q4,2.87
61,2022Q1,2.03
62,2022Q2,2.49
