Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PRE,PRE,PRE,PRE,PRE,PRE,PRE,PRE,PRE,PRE,PRE,PRE
date,,,,,,,,,,,,
2020-12-24,16.81,-0.1,-0.5,19.9,26.0,26.0,20.0,6181740000,0,307200,0,307200
2020-12-25,16.81,0.0,0.0,19.9,20.0,20.0,19.9,827720000,0,41900,0,41900
2020-12-28,16.89,0.1,0.5,20.0,20.0,20.0,19.9,127704000,0,6430,0,6430
2020-12-29,16.89,0.0,0.0,20.0,20.0,20.4,20.0,3938560000,0,196500,0,196500
2020-12-30,17.4,0.6,3.0,20.6,20.0,20.9,20.0,1072130000,0,53400,0,53400
2020-12-31,16.89,-0.6,-2.91,20.0,20.7,21.6,20.6,1636161000,0,81630,0,81630
2021-01-04,17.16,0.3,1.57,19.4,20.0,20.0,19.1,2411410000,0,125200,0,125200
2021-01-05,17.16,0.0,0.0,19.4,19.5,19.5,19.4,1028840000,0,53400,0,53400
2021-01-06,16.98,-0.2,-1.03,19.2,19.5,19.9,19.4,674130000,0,35100,0,35100
2021-01-07,16.63,-0.4,-2.08,18.8,19.1,19.1,19.2,906490000,0,48500,0,48500
2021-01-08,16.71,0.1,0.53,18.9,18.9,19.0,18.8,627700000,0,33200,0,33200
2021-01-11,16.71,0.0,0.0,18.9,19.0,19.1,18.9,399260000,0,21200,0,21200
2021-01-12,16.27,-0.5,-2.65,18.4,18.8,18.8,18.9,732510000,0,39900,0,39900
2021-01-13,16.27,0.0,0.0,18.4,18.3,18.5,18.4,402210000,0,21900,0,21900
2021-01-14,16.63,0.4,2.17,18.8,18.3,19.0,18.4,866180000,0,46500,0,46500
2021-01-15,16.54,-0.1,-0.53,18.7,18.7,18.7,18.8,297520000,0,16000,0,16000
2021-01-18,16.54,0.0,0.0,18.7,18.7,18.8,18.7,297000000,0,15900,0,15900
2021-01-19,16.1,-0.5,-2.67,18.2,18.7,18.9,18.7,755250000,0,41300,0,41300
2021-01-20,15.92,-0.2,-1.1,18.0,18.2,18.2,18.2,379640000,0,21400,0,21400
2021-01-21,16.01,0.1,0.56,18.1,18.3,18.3,18.0,193000000,0,10700,0,10700
2021-01-22,16.01,0.0,0.0,18.1,18.3,18.9,18.1,112020000,0,6200,0,6200
2021-01-25,15.92,-0.1,-0.55,18.0,18.0,18.0,18.1,303470000,0,16900,0,16900
2021-01-26,15.48,-0.5,-2.78,17.5,17.9,17.9,18.0,208160000,0,11700,0,11700
2021-01-27,15.21,-0.3,-1.71,17.2,17.4,17.5,17.5,192010000,0,11100,0,11100
2021-01-28,13.71,-1.7,-9.88,15.5,16.9,16.9,17.2,465860000,0,30000,0,30000
2021-01-29,14.95,1.4,9.03,16.9,15.5,17.0,15.5,175290000,0,11000,0,11000
2021-02-01,14.86,-0.1,-0.59,16.8,17.0,17.0,16.9,32020000,0,1900,0,1900
2021-02-02,13.88,-1.1,-6.55,15.7,16.5,16.7,16.8,92680000,0,5800,0,5800
2021-02-03,14.59,0.8,5.1,16.5,15.6,16.7,15.7,159140000,0,10000,0,10000
2021-02-04,14.59,0.0,0.0,16.5,16.2,16.5,16.5,58380000,0,3600,0,3600
2021-02-05,14.59,0.0,0.0,16.5,16.5,16.5,16.5,62700000,0,3800,0,3800
2021-02-08,14.5,-0.1,-0.61,16.4,16.4,16.5,16.5,278820000,0,17100,0,17100
2021-02-09,14.95,0.5,3.05,16.9,16.5,16.9,16.4,41630000,0,2500,0,2500
2021-02-17,14.86,-0.1,-0.59,16.8,16.9,16.9,16.9,115190000,0,7000,0,7000
2021-02-18,14.95,0.1,0.6,16.9,16.8,17.0,16.8,70750000,0,4200,0,4200
