,Quý,Doanh thu thuần(MilVND),LN gộp(MilVND),LN thuần từ HĐKD(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ(MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2020Q1,238784.0,28522.0,0.0,36054.0,36054.0,3887096,4668070,3821461,3821461,846609,0.0,495,11629,0.0,15.1,0.0,0.0
1,2020Q4,,,,,,3905444,4527244,3585098,3585098,942145,,495,12942,40.38,0.0,0.0,0.0
2,2021Q1,252730.0,24214.0,,32037.0,32037.0,4115926,4636104,3727442,3727442,908662,,440,12482,38.18,12.68,4.4,0.7
3,2021Q2,218265.0,21928.0,,32469.0,32469.0,3791476,4787163,3857724,3857724,929438,,886,12767,19.98,14.88,4.46,0.69
4,2021Q3,256870.0,15841.0,,26245.0,26245.0,4041710,4876249,3971525,3971525,904724,,1247,12428,16.2,10.22,3.61,0.54
5,2021Q4,123116.0,34091.0,,54972.0,54972.0,4251362,5026005,4131221,4131221,894784,,2002,12291,9.84,44.65,7.55,1.11
6,2022Q1,335523.0,29673.0,,51051.0,51051.0,4646524,5355529,4409636,4409636,945893,,2263,12993,9.02,15.22,7.01,0.98
7,2022Q2,,,,,,4681021,5432336,4511328,4511328,921008,,1817,12651,9.91,0.0,0.0,0.0
