,date,quarter,price,shares_est,lev,market_cap
0,2014-03-31,2014Q1,15.0,29846712.384025816,0.5562403432570119,447700685760
1,2014-06-30,2014Q2,14.1,29846889.95215311,0.5564117046159558,420841148325
2,2014-09-30,2014Q3,16.6,29845544.712845944,0.5345504843934339,495436042233
3,2014-12-31,2014Q4,16.0,29847109.670448408,0.3915668804892805,477553754727
4,2015-03-31,2015Q1,17.0,29847501.523461305,0.4676294956453524,507407525899
5,2015-06-30,2015Q2,18.5,29845468.053491827,0.4876093018982025,552141158990
6,2015-09-30,2015Q3,16.0,29847650.289899297,0.4396942710457542,477562404638
7,2015-12-31,2015Q4,19.0,29846654.00350672,0.4234191125872277,567086426067
8,2016-03-31,2016Q1,19.5,29847463.639588505,0.3568428884177557,582025540972
9,2016-06-30,2016Q2,21.0,29846991.98381197,0.4028203397070964,626786831660
10,2016-09-30,2016Q3,30.4,29847195.21854972,0.354265398599961,907354734644
11,2016-12-30,2016Q4,30.0,29846164.13617818,0.3085489641970379,895384924085
12,2017-03-31,2017Q1,30.3,29845921.450151056,0.3005216433696719,904331419940
13,2017-06-30,2017Q2,27.7,29847740.070004564,0.4762988085970486,826782399939
14,2017-09-29,2017Q3,30.0,29846378.42346726,0.4396373957375568,895391352704
15,2017-12-29,2017Q4,31.0,29847409.90990991,0.3709092966049251,925269707207
16,2018-03-30,2018Q1,31.4,29845954.85998836,0.4361091590216582,937162982604
17,2018-06-29,2018Q2,35.0,29846678.023850083,0.4558121730615065,1044633730835
18,2018-09-28,2018Q3,34.8,29847043.462040663,0.4218769753748508,1038677112479
19,2018-12-28,2018Q4,32.4,29847101.595637243,0.4714937137849302,967046091699
20,2019-03-29,2019Q1,34.0,29846092.388146427,0.4818695570444194,1014767141197
21,2019-06-28,2019Q2,33.5,29847130.555031743,0.410458434425009,999878873594
22,2019-09-30,2019Q3,38.7,29847135.916845556,0.3440287635106843,1155084159982
23,2019-12-31,2019Q4,39.4,29845716.09231742,0.408118122313404,1175921214037
24,2020-03-31,2020Q1,28.5,29847002.3358422,0.3944601235368902,850639566572
25,2020-06-30,2020Q2,31.3,29846621.38005005,0.4372984171822586,934199249196
26,2020-09-30,2020Q3,34.75,29847313.343816083,0.3625032277476444,1037194138698
27,2020-12-31,2020Q4,41.9,29846200.20490568,0.3840847185144518,1250555788586
28,2021-03-31,2021Q1,44.0,29846563.26904367,0.3397796940386608,1313248783838
29,2021-06-30,2021Q2,42.0,29847368.42105263,0.418240080779817,1253589473684
30,2021-09-30,2021Q3,40.8,29847390.18899534,0.3727272823195086,1217773519711
31,2021-12-31,2021Q4,42.7,29846162.133046053,0.4092178364523068,1274431123081
32,2022-03-31,2022Q1,41.6,29846755.73534891,0.3848132869639484,1241625038591
33,2022-06-30,2022Q2,40.9,29846172.7063208,0.4034020509509805,1220708463689
