,date,quarter,price,shares_est,market_cap
0,2011-09-30,2011Q3,7.0,2000090.5305087816,14000633714
1,2011-12-30,2011Q4,4.2,2000093.161915409,8400391280
2,2012-03-30,2012Q1,6.3,2000098.8826263223,12600622961
3,2012-06-29,2012Q2,5.1,1999891.5165979608,10199446735
4,2012-09-28,2012Q3,5.0,2000000.0,10000000000
5,2012-12-28,2012Q4,4.1,2000126.374320738,8200518135
6,2013-03-29,2013Q1,2.6,1999870.4830980443,5199663256
7,2013-06-28,2013Q2,2.0,2000136.0914534568,4000272183
8,2013-09-25,2013Q3,1.7,2000000.0,3400000000
9,2013-12-31,2013Q4,2.5,2000125.565042692,5000313913
10,2014-03-31,2014Q1,4.1,2000000.0,8200000000
11,2014-06-30,2014Q2,2.9,2000000.0,5800000000
12,2014-09-30,2014Q3,4.1,2000129.7521733488,8200531984
13,2014-12-31,2014Q4,8.4,2000000.0,16800000000
14,2015-03-31,2015Q1,8.4,2000000.0,16800000000
15,2015-06-30,2015Q2,9.2,2000097.684868614,18400898701
16,2015-09-30,2015Q3,12.0,1999901.3612152296,23998816335
17,2015-12-31,2015Q4,15.8,2000098.0199960792,31601548716
18,2016-03-31,2016Q1,16.1,2000000.0,32200000000
19,2016-06-30,2016Q2,13.5,2000102.7854866893,27001387604
20,2016-09-30,2016Q3,11.2,2000000.0,22400000000
21,2016-12-30,2016Q4,11.9,2000106.8490223316,23801271503
22,2017-03-31,2017Q1,12.7,2000147.8196600147,25401877310
23,2017-06-30,2017Q2,13.2,2000000.0,26400000000
24,2017-09-29,2017Q3,13.8,2000186.2197392925,27602569832
25,2017-12-29,2017Q4,13.6,1999801.4691284492,27197299980
26,2018-03-30,2018Q1,13.2,2000259.6728122565,26403427681
27,2018-06-29,2018Q2,10.1,2000000.0,20200000000
28,2018-09-28,2018Q3,10.5,1999711.233034941,20996967947
29,2018-12-28,2018Q4,10.5,2000181.5870710008,21001906664
30,2019-03-29,2019Q1,10.5,1999809.7774396045,20998002663
31,2019-06-28,2019Q2,10.5,2000198.491464867,21002084160
32,2019-09-30,2019Q3,5.4,2000195.9631589265,10801058201
33,2019-12-31,2019Q4,8.2,2000000.0,16400000000
34,2020-03-31,2020Q1,8.2,2000000.0,16400000000
35,2020-06-30,2020Q2,6.5,2000220.1188641863,13001430773
36,2020-09-30,2020Q3,5.8,2000000.0,11600000000
37,2020-12-31,2020Q4,4.7,2000253.2928064845,9401190476
38,2021-03-31,2021Q1,11.0,2000000.0,22000000000
39,2021-06-30,2021Q2,13.4,2000224.3661655823,26803006507
40,2021-09-30,2021Q3,14.8,2000000.0,29600000000
41,2021-12-31,2021Q4,11.0,1999766.1365762395,21997427502
42,2022-03-31,2022Q1,14.4,1999766.1365762395,28796632367
43,2022-06-30,2022Q2,14.2,2000000.0,28400000000
