,quarter,price,price_diff,price_diff_perc
1,2011Q4,4.2,-2.8,-40.0
2,2012Q1,6.3,2.0999999999999996,49.99999999999999
3,2012Q2,5.1,-1.2000000000000002,-19.04761904761905
4,2012Q3,5.0,-0.09999999999999964,-1.9607843137254835
5,2012Q4,4.1,-0.9000000000000004,-18.000000000000007
6,2013Q1,2.6,-1.4999999999999996,-36.58536585365852
7,2013Q2,2.0,-0.6000000000000001,-23.07692307692308
8,2013Q3,1.7,-0.30000000000000004,-15.000000000000002
9,2013Q4,2.5,0.8,47.05882352941177
10,2014Q1,4.1,1.5999999999999996,63.999999999999986
11,2014Q2,2.9,-1.1999999999999997,-29.268292682926823
12,2014Q3,4.1,1.1999999999999997,41.37931034482758
13,2014Q4,8.4,4.300000000000001,104.87804878048783
14,2015Q1,8.4,0.0,0.0
15,2015Q2,9.2,0.7999999999999989,9.52380952380951
16,2015Q3,12.0,2.8000000000000007,30.43478260869566
17,2015Q4,15.8,3.8000000000000007,31.66666666666667
18,2016Q1,16.1,0.3000000000000007,1.8987341772151942
19,2016Q2,13.5,-2.6000000000000014,-16.14906832298137
20,2016Q3,11.2,-2.3000000000000007,-17.03703703703704
21,2016Q4,11.9,0.7000000000000011,6.250000000000011
22,2017Q1,12.7,0.7999999999999989,6.722689075630242
23,2017Q2,13.2,0.5,3.937007874015748
24,2017Q3,13.8,0.6000000000000014,4.5454545454545565
25,2017Q4,13.6,-0.20000000000000107,-1.4492753623188481
26,2018Q1,13.2,-0.40000000000000036,-2.941176470588238
27,2018Q2,10.1,-3.0999999999999996,-23.48484848484848
28,2018Q3,10.5,0.40000000000000036,3.960396039603964
29,2018Q4,10.5,0.0,0.0
30,2019Q1,10.5,0.0,0.0
31,2019Q2,10.5,0.0,0.0
32,2019Q3,5.4,-5.1,-48.57142857142857
33,2019Q4,8.2,2.799999999999999,51.851851851851826
34,2020Q1,8.2,0.0,0.0
35,2020Q2,6.5,-1.6999999999999993,-20.731707317073166
36,2020Q3,5.8,-0.7000000000000002,-10.769230769230772
37,2020Q4,4.7,-1.0999999999999996,-18.965517241379306
38,2021Q1,11.0,6.3,134.04255319148936
39,2021Q2,13.4,2.4000000000000004,21.81818181818182
40,2021Q3,14.8,1.4000000000000004,10.447761194029853
41,2021Q4,11.0,-3.8000000000000007,-25.675675675675677
42,2022Q1,14.4,3.4000000000000004,30.909090909090914
43,2022Q2,14.2,-0.20000000000000107,-1.3888888888888962
