,quarter,roa
0,2007Q4,0.6
1,2008Q1,0.46
2,2008Q2,0.65
3,2008Q3,-16.34
4,2008Q4,-26.65
5,2009Q1,-31.34
6,2009Q2,0.0
7,2009Q3,-1.23
8,2009Q4,5.91
9,2010Q1,6.48
10,2010Q2,5.93
11,2010Q3,-4.94
12,2010Q4,-4.87
13,2011Q1,-8.62
14,2011Q2,-10.8
15,2011Q3,-5.77
16,2011Q4,-6.74
17,2012Q1,-2.22
18,2012Q2,3.25
19,2012Q3,3.06
20,2012Q4,5.09
21,2013Q1,6.8
22,2013Q2,4.45
23,2013Q3,5.0
24,2013Q4,5.13
25,2014Q1,4.7
26,2014Q2,4.68
27,2014Q3,4.83
28,2014Q4,6.45
29,2015Q1,6.84
30,2015Q2,6.66
31,2015Q3,6.17
32,2015Q4,5.58
33,2016Q1,4.82
34,2016Q2,5.61
35,2016Q3,5.68
36,2016Q4,0.0
37,2017Q1,4.29
38,2017Q2,4.2
39,2017Q3,4.59
40,2017Q4,6.33
41,2018Q1,4.32
42,2018Q2,3.43
43,2018Q3,3.19
44,2018Q4,2.62
45,2019Q1,3.32
46,2019Q2,3.98
47,2019Q3,4.6
48,2019Q4,5.55
49,2020Q1,3.48
50,2020Q2,3.3
51,2020Q3,1.4
52,2020Q4,1.62
53,2021Q1,1.82
54,2021Q2,2.14
55,2021Q3,0.65
56,2021Q4,1.76
57,2022Q1,0.83
58,2022Q2,0.29
