,date,quarter,price,shares_est,market_cap
0,2007-12-28,2007Q4,210.0,14999926.01178879,3149984462476
1,2008-03-31,2008Q1,82.8,14999877.861103646,1241989886899
2,2008-06-30,2008Q2,32.2,44999168.93321245,1448973239649
3,2008-09-30,2008Q3,48.5,44999962.96570624,2182498203837
4,2008-12-31,2008Q4,22.0,44999109.60356159,989980411278
5,2009-03-31,2009Q1,21.5,45150513.54664187,970736041253
6,2009-06-30,2009Q2,50.9,45149427.52550822,2298105861048
7,2009-09-30,2009Q3,73.3,45149262.14207728,3309440915014
8,2009-12-31,2009Q4,38.8,72233884.01109058,2802674699630
9,2010-03-31,2010Q1,37.0,72232251.34525256,2672593299774
10,2010-06-30,2010Q2,27.8,72232986.71288273,2008077030618
11,2010-09-30,2010Q3,20.1,72232053.11162128,1451864267544
12,2010-12-31,2010Q4,28.6,72231787.24476935,2065829115200
13,2011-03-31,2011Q1,16.5,72236041.2807621,1191894681133
14,2011-06-30,2011Q2,14.8,72231791.67231792,1069030516750
15,2011-09-30,2011Q3,15.5,72236058.11073174,1119658900716
16,2011-12-30,2011Q4,8.9,72232220.30981067,642866760757
17,2012-03-30,2012Q1,13.9,72233949.64863205,1004051900116
18,2012-06-29,2012Q2,12.3,72235343.70946822,888494727626
19,2012-09-28,2012Q3,9.0,72232138.26779748,650089244410
20,2012-12-28,2012Q4,11.9,72235950.7313318,859607813703
21,2013-03-29,2013Q1,12.3,72235338.06499813,888494658199
22,2013-06-28,2013Q2,11.2,72234798.019923,809029737823
23,2013-09-30,2013Q3,10.0,72232613.9088729,722326139089
24,2013-12-31,2013Q4,11.4,72233698.89140542,823464167362
25,2014-03-31,2014Q1,18.5,72234582.1993167,1336339770687
26,2014-06-30,2014Q2,12.9,72233558.80179617,931812908543
27,2014-09-30,2014Q3,15.9,72231936.41618498,1148487789017
28,2014-12-31,2014Q4,13.6,72235668.10344827,982405086207
29,2015-03-31,2015Q1,14.0,72234384.82498428,1011281387550
30,2015-06-30,2015Q2,15.2,72235184.99433164,1097974811914
31,2015-09-30,2015Q3,12.9,72235210.2637206,931834212402
32,2015-12-31,2015Q4,11.9,72233349.92533599,859576864111
33,2016-03-31,2016Q1,12.6,72233539.70125785,910142600236
34,2016-06-30,2016Q2,12.8,72232793.03544803,924579750854
35,2016-09-30,2016Q3,18.1,72232414.15440302,1307406696195
36,2016-12-30,2016Q4,16.4,72220251.53176394,1184412125121
37,2017-03-31,2017Q1,16.2,72218041.66284299,1169932274938
38,2017-06-30,2017Q2,19.7,72218808.35927078,1422710524678
39,2017-09-29,2017Q3,20.5,72218687.26542725,1480483088941
40,2017-12-29,2017Q4,21.4,72217354.31731178,1545451382390
41,2018-03-30,2018Q1,19.8,72219985.02371246,1429955703470
42,2018-06-29,2018Q2,16.7,72218484.27309503,1206048687361
43,2018-09-28,2018Q3,14.9,72219214.70342523,1076066299081
44,2018-12-28,2018Q4,12.7,72219106.15955949,917182648226
45,2019-03-29,2019Q1,12.8,72217980.45056005,924390149767
46,2019-06-28,2019Q2,11.2,72218212.49279894,808843979919
47,2019-09-30,2019Q3,10.9,72217654.90481387,787172438462
48,2019-12-31,2019Q4,10.0,72217949.23046172,722179492305
49,2020-03-31,2020Q1,7.9,72218971.52222905,570529875026
50,2020-06-30,2020Q2,9.7,72200882.39887553,700348559269
51,2020-09-30,2020Q3,12.2,72200676.48076257,880848253065
52,2020-12-31,2020Q4,18.3,72199345.39853677,1321248020793
53,2021-03-31,2021Q1,22.4,72199041.21297707,1617258523171
54,2021-06-30,2021Q2,30.1,72199978.82701673,2173219362693
55,2021-09-30,2021Q3,32.2,72201094.0617904,2324875228790
56,2021-12-31,2021Q4,40.1,72199892.22323263,2895215678152
57,2022-03-31,2022Q1,36.7,72200256.3175709,2649749406855
58,2022-06-30,2022Q2,18.0,72199381.5050045,1299588867090
