,quarter,roa
0,2009Q3,12.82
1,2009Q4,4.71
2,2010Q1,2.63
3,2010Q2,6.95
4,2010Q3,10.23
5,2010Q4,2.78
6,2011Q1,1.02
7,2011Q2,4.93
8,2011Q3,6.98
9,2011Q4,4.13
10,2012Q1,1.69
11,2012Q2,7.37
12,2012Q3,8.39
13,2012Q4,1.71
14,2013Q1,1.89
15,2013Q2,8.37
16,2013Q3,4.85
17,2013Q4,2.42
18,2014Q1,1.38
19,2014Q2,5.47
20,2014Q3,4.1
21,2014Q4,2.19
22,2015Q1,0.63
23,2015Q2,5.43
24,2015Q3,3.87
25,2015Q4,1.77
26,2016Q1,0.69
27,2016Q2,3.28
28,2016Q3,3.66
29,2016Q4,1.63
30,2017Q1,0.69
31,2017Q2,2.78
32,2017Q3,3.11
33,2017Q4,0.85
34,2018Q1,0.36
35,2018Q2,1.82
36,2018Q3,1.69
37,2018Q4,1.96
38,2019Q1,-0.53
39,2019Q2,3.7
40,2019Q3,2.69
41,2019Q4,1.46
42,2020Q1,-1.59
43,2020Q2,4.89
44,2020Q3,6.11
45,2020Q4,-2.97
46,2021Q1,-3.27
47,2021Q2,3.31
48,2021Q3,2.64
49,2021Q4,0.03
50,2022Q1,-0.96
51,2022Q2,5.35
52,2022Q3,4.59
