,date,quarter,price,shares_est,market_cap
0,2009-09-30,2009Q3,56.5,3748246.098898763,211775904588
1,2009-12-31,2009Q4,36.0,6034919.416730622,217257099002
2,2010-03-31,2010Q1,37.0,6034913.6577708,223291805338
3,2010-06-30,2010Q2,29.5,6034832.622463487,178027562363
4,2010-09-30,2010Q3,23.0,6034976.660911823,138804463201
5,2010-12-31,2010Q4,17.1,6034865.671641791,103196202985
6,2011-03-31,2011Q1,14.3,6034865.0098337205,86298569641
7,2011-06-30,2011Q2,10.8,6034862.855678031,65176518841
8,2011-09-30,2011Q3,11.7,6034863.338310719,70607901058
9,2011-12-30,2011Q4,7.1,6034815.353108278,42847189007
10,2012-03-30,2012Q1,10.5,6034506.7482955335,63362320857
11,2012-06-29,2012Q2,11.4,6034795.111430625,68796664270
12,2012-09-28,2012Q3,6.5,6034860.335195531,39226592179
13,2012-12-28,2012Q4,7.8,6034819.498919395,47071592092
14,2013-03-29,2013Q1,12.5,6034751.083208065,75434388540
15,2013-06-28,2013Q2,13.6,6034901.625320787,82074662104
16,2013-09-30,2013Q3,10.6,6034889.030961731,63969823728
17,2013-12-31,2013Q4,13.5,6034613.845538216,81467286915
18,2014-03-31,2014Q1,12.9,6034806.034482759,77848997845
19,2014-06-30,2014Q2,9.5,6034432.151727253,57327105441
20,2014-09-30,2014Q3,11.5,6034625.771604938,69398196373
21,2014-12-31,2014Q4,9.4,11737970.80555055,110336925572
22,2015-03-31,2015Q1,14.0,11737400.99225346,164323613892
23,2015-06-30,2015Q2,14.0,11738060.06893156,164332840965
24,2015-09-30,2015Q3,11.8,11737948.385002434,138507790943
25,2015-12-31,2015Q4,12.3,11737375.336393856,144369716638
26,2016-03-31,2016Q1,12.8,11737396.956246035,150238681040
27,2016-06-30,2016Q2,9.9,11737492.083597211,116201171628
28,2016-09-30,2016Q3,6.0,11737490.257209664,70424941543
29,2016-12-30,2016Q4,7.1,11737669.54377312,83337453761
30,2017-03-31,2017Q1,6.0,11737514.518002324,70425087108
31,2017-06-30,2017Q2,6.1,11737775.061124694,71600427873
32,2017-09-29,2017Q3,8.2,11737775.430123756,96249758527
33,2017-12-29,2017Q4,8.3,11737438.609746885,97420740461
34,2018-03-30,2018Q1,8.8,11737830.267242031,103292906352
35,2018-06-29,2018Q2,7.8,11737986.618004866,91556295620
36,2018-09-28,2018Q3,9.1,11737963.390247654,106815466851
37,2018-12-28,2018Q4,9.1,11737540.159815472,106811615454
38,2019-03-29,2019Q1,8.2,11737297.48070235,96245839342
39,2019-06-28,2019Q2,5.8,11737635.98135113,68078288692
40,2019-09-30,2019Q3,5.8,11737904.18685946,68079844284
41,2019-12-31,2019Q4,5.9,11737538.764087437,69251478708
42,2020-03-31,2020Q1,6.0,11738127.85388128,70428767123
43,2020-06-30,2020Q2,6.0,11737691.28409847,70426147705
44,2020-09-30,2020Q3,5.5,11737296.097019387,64555128534
45,2020-12-31,2020Q4,4.9,11737652.398326956,57514496752
46,2021-03-31,2021Q1,5.3,11737981.72427493,62211303139
47,2021-06-30,2021Q2,5.4,11737828.98452502,63384276516
48,2021-09-30,2021Q3,8.3,11737060.301507538,97417600503
49,2021-12-31,2021Q4,8.3,11737706.312744595,97422962396
50,2022-03-31,2022Q1,12.4,11738137.984098488,145552911003
51,2022-06-30,2022Q2,6.5,11737406.12606531,76293139819
