,timestamp,delta_volume,date,note
0,1251651600,20083285.0,2009-08-31,"Niêm yết cổ phiếu lần đầu - 20,083,285 CP"
1,1252429200,20083285.0,2009-09-09,"Giao dịch lần đầu - 20,083,285 CP"
2,1270486800,4016657.0,2010-04-06,"Niêm yết cổ phiếu bổ sung - 4,016,657 CP"
3,1270486800,4016657.0,2010-04-06,"Giao dịch bổ sung - 4,016,657 CP"
4,1278435600,3614874.0,2010-07-07,"Giao dịch bổ sung - 3,614,874 CP"
5,1316106000,,2011-09-16,Đưa cổ phiếu vào diện cảnh báo
6,1332694800,,2012-03-26,Đưa cổ phiếu ra khỏi diện cảnh báo
7,1379005200,2493868.0,2013-09-13,"Niêm yết cổ phiếu bổ sung - 2,493,868 CP"
8,1379005200,2493868.0,2013-09-13,"Giao dịch bổ sung - 2,493,868 CP"
9,1440349200,15103991.0,2015-08-24,"Niêm yết cổ phiếu bổ sung - 15,103,991 CP"
10,1440694800,15103991.0,2015-08-28,"Giao dịch bổ sung - 15,103,991 CP"
11,1475514000,760000.0,2016-10-04,"Niêm yết cổ phiếu bổ sung - 760,000 CP"
12,1476032400,760000.0,2016-10-10,"Giao dịch bổ sung - 760,000 CP"
13,1480870800,6910409.0,2016-12-05,"Niêm yết cổ phiếu bổ sung - 6,910,409 CP"
14,1481216400,6910409.0,2016-12-09,"Giao dịch bổ sung - 6,910,409 CP"
15,1515949200,10596616.0,2018-01-15,"Niêm yết cổ phiếu bổ sung - 10,596,616 CP"
16,1516208400,9180690.0,2018-01-18,"Giao dịch bổ sung - 9,180,690 CP"
17,1524416400,12079022.0,2018-04-23,"Niêm yết cổ phiếu bổ sung - 12,079,022 CP"
18,1524762000,12079022.0,2018-04-27,"Giao dịch bổ sung - 12,079,022 CP"
19,1540486800,1220000.0,2018-10-26,"Niêm yết cổ phiếu bổ sung - 1,220,000 CP"
20,1540918800,1220000.0,2018-10-31,"Giao dịch bổ sung - 1,220,000 CP"
21,1545066000,1415926.0,2018-12-18,"Giao dịch bổ sung - 1,415,926 CP"
22,1547744400,9224727.0,2019-01-18,"Niêm yết cổ phiếu bổ sung - 9,224,727 CP"
23,1548262800,9224727.0,2019-01-24,"Giao dịch bổ sung - 9,224,727 CP"
24,1558458000,586052.0,2019-05-22,"Niêm yết cổ phiếu bổ sung - 586,052 CP"
25,1558976400,586052.0,2019-05-28,"Giao dịch bổ sung - 586,052 CP"
26,1563382800,8668299.0,2019-07-18,"Niêm yết cổ phiếu bổ sung - 8,668,299 CP"
27,1563901200,8668299.0,2019-07-24,"Giao dịch bổ sung - 8,668,299 CP"
28,1635181200,,2021-10-26,Đưa cổ phiếu vào diện cảnh báo
29,1656867600,,2022-07-04,Đưa cổ phiếu ra khỏi diện cảnh báo
