,date,quarter,price,shares_est,lev,market_cap
0,2014-03-31,2014Q1,55.0,3008793.686583991,0.501163535843931,165483652762
1,2014-06-30,2014Q2,70.0,3008795.6273167054,0.5354988212110452,210615693912
2,2014-09-30,2014Q3,91.0,3008893.753848259,0.5439027621991023,273809331600
3,2014-12-31,2014Q4,85.0,3008860.2056442797,0.4559210351096679,255753117480
4,2015-03-31,2015Q1,85.9,3008849.03891233,0.5049512539176051,258460132443
5,2015-06-30,2015Q2,102.1,3008818.1261481936,0.5092930069281326,307200330680
6,2015-09-30,2015Q3,122.0,3008744.247205785,0.5571265381766873,367066798159
7,2015-12-31,2015Q4,139.0,3008867.047700444,0.4880903651672585,418232519630
8,2016-03-31,2016Q1,139.2,3008753.3156498675,0.5223999956008422,418818461538
9,2016-06-30,2016Q2,148.0,3008880.06686168,0.5219469644222003,445314249896
10,2016-09-30,2016Q3,155.0,3008810.773795937,0.4944813847957739,466365669938
11,2016-12-30,2016Q4,155.1,3008856.7598621217,0.5065325567552915,466673683455
12,2017-03-31,2017Q1,101.3,3008831.078435637,0.524413971598416,304794588246
13,2017-06-30,2017Q2,95.1,4267592.122340726,0.5244365597366651,405848010835
14,2017-09-29,2017Q3,88.0,4267655.040042358,0.5677849611704598,375553643524
15,2017-12-29,2017Q4,89.8,4267631.578947368,0.5837819418304538,383233315789
16,2018-03-30,2018Q1,77.0,4267796.396623409,0.575051431559543,328620322540
17,2018-06-29,2018Q2,43.2,4267577.137076379,0.6471350854096258,184359332322
18,2018-09-28,2018Q3,55.5,4267632.391355973,0.6018977249259906,236853597720
19,2018-12-28,2018Q4,44.0,4267674.48856799,0.5581545605750082,187777677497
20,2019-03-29,2019Q1,48.1,4267666.407299993,0.5672416844152948,205274754191
21,2019-06-28,2019Q2,47.0,4267784.447664389,0.5586216207211451,200585869040
22,2019-09-30,2019Q3,45.5,4267600.1555814855,0.5251518304854959,194175807079
23,2019-12-31,2019Q4,53.2,4267531.112601535,0.5424064649097337,227032655190
24,2020-03-31,2020Q1,24.2,4267615.331650218,0.5639987450054811,103276291026
25,2020-06-30,2020Q2,35.0,4267524.520831458,0.6082571257960405,149363358229
26,2020-09-30,2020Q3,37.0,4267520.491803279,0.5948819146122835,157898258197
27,2020-12-31,2020Q4,36.5,4267682.926829268,0.559825156862728,155770426829
28,2021-03-31,2021Q1,37.5,4267773.043283247,0.5939616942021476,160041489123
29,2021-06-30,2021Q2,44.0,4267546.042807367,0.5955848465714826,187772025884
30,2021-09-30,2021Q3,46.4,4267543.189114815,0.6454726652677699,198014003975
31,2021-12-31,2021Q4,46.5,4267811.417382136,0.6255781295348716,198453230908
32,2022-03-31,2022Q1,47.5,4267881.241565452,0.6748364456303874,202724358974
33,2022-06-30,2022Q2,43.9,4267311.345190814,0.6827687045691382,187334968054
