,quarter,roa
0,2014Q1,7.58
1,2014Q2,8.71
2,2014Q3,8.35
3,2014Q4,11.25
4,2015Q1,8.23
5,2015Q2,0.0
6,2015Q3,8.71
7,2015Q4,10.1
8,2016Q1,11.27
9,2016Q2,11.7
10,2016Q3,6.79
11,2016Q4,7.25
12,2017Q1,13.85
13,2017Q2,9.04
14,2017Q3,4.12
15,2017Q4,0.5
16,2018Q1,2.37
17,2018Q2,2.69
18,2018Q3,2.57
19,2018Q4,2.47
20,2019Q1,3.11
21,2019Q2,2.23
22,2019Q3,3.14
23,2019Q4,2.86
24,2020Q1,-0.9
25,2020Q2,-4.68
26,2020Q3,-4.57
27,2020Q4,0.99
28,2021Q1,-3.3
29,2021Q2,-4.8
30,2021Q3,-8.34
31,2021Q4,0.49
32,2022Q1,-2.12
33,2022Q2,0.36
