,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q1,271572.0,78401.0,30028.0,30364.0,30364.0,523613.0,2401360.0,1628931.0,721881.0,772428.0,0.0,422.0,10728.0,0.0,11.18,3.87,1.27
1,2009Q2,414717.0,125899.0,48715.0,50183.0,50183.0,534218.0,2366422.0,1540895.0,739036.0,825527.0,0.0,1119.0,11466.0,0.0,12.1,6.28,2.11
2,2009Q3,320782.0,69850.0,34693.0,35268.0,35268.0,543842.0,2349035.0,1491251.0,689297.0,857784.0,0.0,1609.0,11914.0,10.2,10.99,4.19,1.5
3,2009Q4,373496.0,79035.0,33054.0,35164.0,35164.0,523820.0,2248001.0,1390529.0,762210.0,857473.0,0.0,2097.0,11909.0,7.01,9.41,4.1,1.53
4,2010Q1,316376.0,72484.0,15542.0,17451.0,17451.0,448749.0,2129639.0,1267383.0,636639.0,862256.0,0.0,1918.0,11976.0,7.2,5.52,2.03,0.8
5,2010Q2,349749.0,83106.0,26683.0,27674.0,27674.0,529681.0,2163927.0,1346853.0,716155.0,817075.0,0.0,1605.0,11348.0,7.41,7.91,3.3,1.29
6,2010Q3,293808.0,122358.0,58351.0,57744.0,57744.0,554851.0,2199275.0,1328385.0,693913.0,870890.0,0.0,1917.0,12096.0,5.06,19.65,6.84,2.65
7,2010Q4,314960.0,50581.0,3454.0,5182.0,5182.0,535901.0,2147728.0,1285622.0,864968.0,862106.0,0.0,1501.0,11974.0,6.33,1.65,0.6,0.24
8,2011Q1,399463.0,85211.0,23226.0,21259.0,21259.0,607487.0,2197767.0,1321638.0,894279.0,876129.0,0.0,1566.0,12168.0,4.73,5.32,2.45,0.98
9,2011Q2,290131.0,100816.0,37844.0,33448.0,33448.0,576615.0,2139546.0,1304893.0,877772.0,834653.0,0.0,1661.0,11592.0,3.37,11.53,3.91,1.54
10,2011Q3,329293.0,86122.0,27447.0,24750.0,24750.0,590832.0,2110766.0,1252096.0,727730.0,858670.0,0.0,1206.0,11926.0,4.39,7.52,2.92,1.16
11,2011Q4,393757.0,118543.0,59419.0,51118.0,51118.0,604300.0,2123626.0,1211685.0,767884.0,911941.0,0.0,1881.0,12666.0,1.97,12.98,5.77,2.41
12,2012Q1,371177.0,75641.0,18298.0,17608.0,17608.0,585736.0,2091202.0,1254635.0,810886.0,836568.0,,1830.0,11619.0,3.39,4.74,2.01,0.84
13,2012Q2,361766.0,82554.0,28851.0,26367.0,26367.0,680455.0,2146745.0,1283810.0,840061.0,862935.0,,1730.0,11985.0,3.99,7.29,3.1,1.24
14,2012Q3,326633.0,67698.0,14222.0,11715.0,11715.0,672513.0,2124212.0,1250675.0,804378.0,873537.0,,1543.0,12132.0,3.31,3.59,1.35,0.55
15,2012Q4,467000.0,125066.0,66162.0,58144.0,58144.0,713260.0,2145590.0,1213909.0,872191.0,931681.0,,1644.0,12940.0,3.47,12.45,6.44,2.72
16,2013Q1,351633.0,38264.0,-10421.0,-10893.0,-10893.0,726833.0,2129883.0,1209107.0,867389.0,920776.0,,1233.0,12789.0,5.6,-3.1,-1.18,-0.51
17,2013Q2,381425.0,35759.0,-10843.0,-12945.0,-12945.0,692019.0,2086928.0,1265492.0,920989.0,821436.0,,665.0,11409.0,9.33,-3.39,-1.49,-0.61
18,2013Q3,363899.0,66447.0,22842.0,24029.0,24029.0,677449.0,2051984.0,1206462.0,861958.0,845523.0,,843.0,11743.0,6.05,6.6,2.88,1.16
19,2013Q4,464849.0,81877.0,1939.0,1386.0,1386.0,675213.0,2004769.0,1157861.0,916922.0,846908.0,,23.0,11763.0,263.35,0.3,0.16,0.07
20,2014Q1,414776.0,54224.0,1558.0,747.0,747.0,594991.0,1925523.0,1077999.0,835921.0,847523.0,,191.0,11771.0,42.95,0.18,0.09,0.04
21,2014Q2,440216.0,86905.0,22641.0,23466.0,23466.0,676571.0,1979957.0,1108967.0,868071.0,870990.0,,717.0,12097.0,9.49,5.33,2.73,1.2
22,2014Q3,446891.0,64596.0,5204.0,6012.0,6012.0,630564.0,1895700.0,1019590.0,834634.0,876110.0,,457.0,12168.0,19.49,1.35,0.69,0.31
23,2014Q4,443826.0,78335.0,13968.0,11367.0,11367.0,613552.0,1857569.0,970092.0,835178.0,887477.0,,601.0,12326.0,15.48,2.56,1.29,0.61
24,2015Q1,367061.0,65806.0,9600.0,8007.0,8007.0,778381.0,2000455.0,1103992.0,968043.0,896463.0,,706.0,12451.0,12.05,2.18,0.9,0.42
25,2015Q2,481892.0,76205.0,22822.0,21901.0,21901.0,504392.0,1951763.0,1062080.0,1029084.0,889684.0,,683.0,12357.0,10.39,4.54,2.45,1.11
26,2015Q3,453254.0,103308.0,24797.0,16456.0,16456.0,811099.0,2052004.0,1145865.0,1113441.0,906140.0,,834.0,12585.0,7.79,3.63,1.83,0.82
27,2015Q4,468046.0,59284.0,17703.0,16825.0,16825.0,643431.0,1862530.0,939565.0,905818.0,922965.0,,913.0,12819.0,7.78,3.59,1.84,0.86
28,2016Q1,401430.0,72684.0,19875.0,17898.0,17898.0,637014.0,1853767.0,913369.0,880887.0,940398.0,,1056.0,13061.0,6.73,4.46,1.92,0.96
29,2016Q2,474065.0,60641.0,10069.0,9475.0,9475.0,591507.0,1789091.0,853956.0,820440.0,935134.0,,876.0,12988.0,7.53,2.0,1.01,0.52
30,2016Q3,351781.0,65756.0,12234.0,10499.0,10499.0,696518.0,1889910.0,944645.0,912145.0,945266.0,,790.0,13129.0,7.59,2.98,1.12,0.57
31,2016Q4,351791.0,59296.0,16125.0,15164.0,15164.0,556767.0,1740773.0,779068.0,745430.0,961705.0,,766.0,13892.0,8.22,4.31,1.59,0.84
32,2017Q1,305338.0,44623.0,1518.0,353.0,353.0,710458.0,1890907.0,929346.0,896771.0,961561.0,,513.0,13890.0,12.09,0.12,0.04,0.02
33,2017Q2,381050.0,46030.0,1425.0,390.0,390.0,715261.0,1933555.0,1013531.0,979846.0,920024.0,,381.0,13290.0,14.68,0.1,0.04,0.02
34,2017Q3,340352.0,45534.0,1485.0,502.0,502.0,710265.0,1862643.0,941847.0,908924.0,920796.0,,237.0,13301.0,18.56,0.15,0.05,0.03
35,2017Q4,394978.0,53559.0,-401.0,199.0,199.0,505156.0,1643806.0,722422.0,688462.0,921384.0,,21.0,13309.0,196.61,0.05,0.02,0.01
36,2018Q1,372183.0,30611.0,-2185.0,342.0,342.0,646799.0,1769444.0,847825.0,813774.0,921618.0,,21.0,13313.0,188.4,0.09,0.04,0.02
37,2018Q2,446383.0,58507.0,1816.0,377.0,377.0,633343.0,1746327.0,824332.0,787278.0,921996.0,,21.0,13318.0,194.89,0.08,0.04,0.02
38,2018Q3,405760.0,44453.0,2229.0,1343.0,1343.0,605654.0,1687148.0,763997.0,726581.0,923150.0,,33.0,13335.0,113.26,0.33,0.15,0.08
39,2018Q4,509899.0,75605.0,18272.0,17499.0,17499.0,612591.0,1680481.0,739831.0,701234.0,940650.0,,283.0,13588.0,12.39,3.43,1.88,1.04
40,2019Q1,386986.0,43272.0,2877.0,3357.0,3357.0,691464.0,1751476.0,807783.0,769041.0,943693.0,,326.0,13632.0,9.51,0.87,0.36,0.2
41,2019Q2,411060.0,50025.0,5754.0,5097.0,5097.0,674091.0,1742827.0,801378.0,760452.0,941449.0,,394.0,13599.0,9.13,1.24,0.54,0.29
42,2019Q3,395699.0,35830.0,3386.0,3714.0,3714.0,657321.0,1679810.0,734647.0,693372.0,945163.0,,429.0,13653.0,8.17,0.94,0.39,0.22
43,2019Q4,458964.0,51071.0,9638.0,8103.0,8103.0,537781.0,1530042.0,576776.0,532670.0,953266.0,,293.0,13770.0,12.29,1.77,0.85,0.5
