,quarter,roa
0,2006Q4,-0.42
1,2007Q1,0.22
2,2007Q2,0.22
3,2007Q3,5.1
4,2007Q4,3.03
5,2008Q1,0.02
6,2008Q2,0.43
7,2008Q3,1.52
8,2008Q4,1.43
9,2009Q1,0.3
10,2009Q2,1.01
11,2009Q3,1.23
12,2009Q4,1.3
13,2010Q1,0.46
14,2010Q2,1.36
15,2010Q3,0.41
16,2010Q4,1.12
17,2011Q1,0.5
18,2011Q2,0.41
19,2011Q3,0.16
20,2011Q4,0.16
21,2012Q1,0.17
22,2012Q2,0.41
23,2012Q3,0.39
24,2012Q4,0.75
25,2013Q1,0.13
26,2013Q2,0.18
27,2013Q3,0.01
28,2013Q4,0.01
29,2014Q1,0.06
30,2014Q2,0.08
31,2014Q3,-0.03
32,2014Q4,0.14
33,2015Q1,0.07
34,2015Q2,-0.68
35,2015Q3,0.32
36,2015Q4,0.51
37,2016Q1,-0.32
38,2016Q2,0.45
39,2016Q3,1.68
40,2016Q4,6.52
41,2017Q1,0.02
42,2017Q2,-1.81
43,2017Q3,4.6
44,2017Q4,-0.39
45,2018Q1,0.14
46,2018Q2,1.93
47,2018Q3,0.01
48,2018Q4,2.61
49,2019Q1,-0.04
50,2019Q2,6.37
51,2019Q3,0.26
52,2019Q4,4.14
53,2020Q1,0.17
54,2020Q2,2.54
55,2020Q3,0.51
56,2020Q4,1.37
57,2021Q1,0.17
58,2021Q2,0.23
59,2021Q3,0.18
60,2021Q4,0.05
61,2022Q1,0.01
62,2022Q2,-0.19
