quarter,trend
2005Q1,78.125
2005Q2,100.0
2005Q3,0.0
2005Q4,61.71875
2006Q1,25.78125
2006Q2,0.0
2006Q3,30.46875
2006Q4,10.15625
2007Q1,24.21875
2007Q2,0.0
2007Q3,10.9375
2007Q4,10.9375
2008Q1,10.15625
2008Q2,3.90625
2008Q3,0.0
2008Q4,0.0
2009Q1,10.9375
2009Q2,0.0
2009Q3,0.0
2009Q4,3.125
2010Q1,0.0
2010Q2,3.90625
2010Q3,5.46875
2010Q4,1.5625
2011Q1,1.5625
2011Q2,2.34375
2011Q3,3.125
2011Q4,3.125
2012Q1,1.5625
2012Q2,3.90625
2012Q3,2.34375
2012Q4,2.34375
2013Q1,3.90625
2013Q2,3.90625
2013Q3,4.6875
2013Q4,2.34375
2014Q1,2.34375
2014Q2,3.125
2014Q3,2.34375
2014Q4,3.125
2015Q1,2.34375
2015Q2,2.34375
2015Q3,2.34375
2015Q4,3.125
2016Q1,3.125
2016Q2,3.125
2016Q3,3.90625
2016Q4,2.34375
2017Q1,3.125
2017Q2,2.34375
2017Q3,1.5625
2017Q4,1.5625
2018Q1,2.34375
2018Q2,1.5625
2018Q3,2.34375
2018Q4,2.34375
2019Q1,1.5625
2019Q2,2.34375
2019Q3,3.125
2019Q4,2.34375
2020Q1,3.90625
2020Q2,4.6875
2020Q3,3.90625
2020Q4,2.34375
2021Q1,2.34375
2021Q2,2.34375
2021Q3,2.34375
2021Q4,2.34375
2022Q1,2.34375
2022Q2,3.125
2022Q3,2.34375
