Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,SII,SII,SII,SII,SII,SII,SII,SII,SII,SII,SII,SII
date,,,,,,,,,,,,
2012-09-12,-2.5,-20.0,10.0,10.9,10.0,10.0,965500,0,8.93,9658019000,0,965500
2012-09-13,-0.5,-5.0,9.5,9.8,9.5,9.5,315860,0,8.48,3008440000,0,315860
2012-09-14,0.4,4.21,9.7,9.9,9.7,9.9,135510,30000,8.84,1338797000,273000000,165510
2012-09-17,-0.4,-4.04,9.8,10.0,9.5,9.5,289490,0,8.48,2831484000,0,289490
2012-09-18,-0.3,-3.16,9.5,9.9,9.1,9.2,307650,0,8.21,2881379000,0,307650
2012-09-19,0.2,2.17,9.5,9.5,8.9,9.4,49290,0,8.39,455465000,0,49290
2012-09-20,0.3,3.19,9.1,9.8,9.1,9.7,369830,0,8.66,3573986000,0,369830
2012-09-21,0.2,2.06,9.7,9.9,9.6,9.9,206000,0,8.84,2008954000,0,206000
2012-09-24,-0.3,-3.03,10.0,10.0,9.6,9.6,150490,0,8.57,1461053000,0,150490
2012-09-25,0.2,2.08,9.7,9.9,9.7,9.8,279030,0,8.75,2725226000,0,279030
2012-09-26,0.0,0.0,10.0,10.0,9.8,9.8,116620,0,8.75,1160586000,0,116620
2012-09-27,0.4,4.08,9.8,10.2,9.8,10.2,512880,0,9.11,5161491000,0,512880
2012-09-28,0.5,4.9,10.4,10.7,10.4,10.7,456070,0,9.55,4854231000,0,456070
2012-10-01,0.2,1.87,10.7,10.9,10.3,10.9,91070,0,9.73,962924000,0,91070
2012-10-02,-0.3,-2.75,11.0,11.0,10.6,10.6,67810,0,9.46,724793000,0,67810
2012-10-03,0.2,1.89,10.7,10.9,10.7,10.8,131060,0,9.64,1409778000,0,131060
2012-10-04,0.5,4.63,11.0,11.3,10.9,11.3,213650,0,10.09,2396200000,0,213650
2012-10-05,0.5,4.42,11.5,11.8,11.5,11.8,352650,0,10.54,4152719000,0,352650
2012-10-08,0.0,0.0,11.9,12.1,11.4,11.8,714950,0,10.54,8297870000,0,714950
2012-10-09,0.5,4.24,11.5,12.3,11.3,12.3,1254920,0,10.98,14826384000,0,1254920
2012-10-10,0.3,2.44,12.0,12.6,12.0,12.6,178300,0,11.25,2216803000,0,178300
2012-10-11,-0.6,-4.76,12.5,12.5,12.0,12.0,459220,22000,10.71,5596851000,270600000,481220
2012-10-12,-0.4,-3.33,11.5,12.0,11.5,11.6,391560,350000,10.36,4601509000,4130000000,741560
2012-10-15,-0.5,-4.31,11.6,11.8,11.1,11.1,234200,0,9.91,2623742000,0,234200
2012-10-16,0.5,4.5,11.4,11.6,10.7,11.6,1601600,0,10.36,17839701000,0,1601600
2012-10-17,-0.4,-3.45,11.6,11.6,11.2,11.2,101530,70000,10.0,1157685000,777000000,171530
2012-10-18,0.5,4.46,11.6,11.7,11.5,11.7,328170,0,10.45,3820721000,0,328170
