,quarter,roa
0,2006Q4,7.64
1,2007Q1,1.96
2,2007Q2,1.89
3,2007Q3,1.45
4,2007Q4,1.41
5,2008Q1,0.31
6,2008Q2,0.74
7,2008Q3,0.48
8,2008Q4,0.93
9,2009Q1,0.57
10,2009Q2,0.66
11,2009Q3,0.62
12,2009Q4,1.23
13,2010Q1,0.23
14,2010Q2,0.55
15,2010Q3,1.29
16,2010Q4,0.97
17,2011Q1,0.21
18,2011Q2,0.69
19,2011Q3,0.62
20,2011Q4,2.75
21,2012Q1,0.31
22,2012Q2,0.31
23,2012Q3,0.56
24,2012Q4,4.21
25,2013Q1,0.09
26,2013Q2,0.15
27,2013Q3,0.65
28,2013Q4,3.53
29,2014Q1,0.01
30,2014Q2,0.16
31,2014Q3,0.19
32,2014Q4,1.03
33,2015Q1,0.01
34,2015Q2,0.12
35,2015Q3,0.22
36,2015Q4,1.83
37,2016Q1,0.02
38,2016Q2,0.3
39,2016Q3,0.46
40,2016Q4,1.81
41,2017Q1,0.02
42,2017Q2,0.36
43,2017Q3,0.19
44,2017Q4,2.1
45,2018Q1,0.02
46,2018Q2,-1.24
47,2018Q3,0.04
48,2018Q4,1.09
49,2019Q1,0.16
50,2019Q2,0.23
51,2019Q3,-1.92
52,2019Q4,-8.71
53,2020Q1,0.23
54,2020Q2,0.54
55,2020Q3,0.23
56,2020Q4,0.4
57,2021Q1,0.03
58,2021Q2,-5.03
59,2021Q3,0.18
60,2021Q4,2.56
61,2022Q1,0.27
62,2022Q2,0.42
