,timestamp,delta_volume,date,note
0,1278522000,9900000.0,2010-07-08,"Niêm yết cổ phiếu lần đầu - 9,900,000 CP"
1,1279126800,9900000.0,2010-07-15,"Giao dịch lần đầu - 9,900,000 CP"
2,1355677200,9900000.0,2012-12-17,"Niêm yết cổ phiếu bổ sung - 9,900,000 CP"
3,1356541200,9900000.0,2012-12-27,"Giao dịch bổ sung - 9,900,000 CP"
4,1415120400,19800000.0,2014-11-05,"Niêm yết cổ phiếu bổ sung - 19,800,000 CP"
5,1416243600,19800000.0,2014-11-18,"Giao dịch bổ sung - 19,800,000 CP"
6,1445792400,9899988.0,2015-10-26,"Niêm yết cổ phiếu bổ sung - 9,899,988 CP"
7,1446656400,9899988.0,2015-11-05,"Giao dịch bổ sung - 9,899,988 CP"
8,1464022800,2400000.0,2016-05-24,"Niêm yết cổ phiếu bổ sung - 2,400,000 CP"
9,1465318800,2400000.0,2016-06-08,"Giao dịch bổ sung - 2,400,000 CP"
10,1475686800,51899988.0,2016-10-06,"Niêm yết cổ phiếu lần đầu - 51,899,988 CP"
11,1479315600,,2016-11-17,Giao dịch trở lại HOSE
12,1479315600,,2016-11-17,Hủy niêm yết cổ phiếu
13,1480006800,51899988.0,2016-11-25,"Giao dịch lần đầu - 51,899,988 CP"
14,1484672400,5065000.0,2017-01-18,"Niêm yết cổ phiếu bổ sung - 5,065,000 CP"
15,1485190800,5065000.0,2017-01-24,"Giao dịch bổ sung - 5,065,000 CP"
16,1499792400,1700000.0,2017-07-12,"Niêm yết cổ phiếu bổ sung - 1,700,000 CP"
17,1500310800,585000.0,2017-07-18,"Niêm yết cổ phiếu bổ sung - 585,000 CP"
18,1501174800,585000.0,2017-07-28,"Giao dịch bổ sung - 585,000 CP"
19,1514826000,24350000.0,2018-01-02,"Niêm yết cổ phiếu bổ sung - 24,350,000 CP"
20,1515430800,24350000.0,2018-01-09,"Giao dịch bổ sung - 24,350,000 CP"
21,1528218000,83599988.0,2018-06-06,"Niêm yết cổ phiếu bổ sung - 83,599,988 CP"
22,1529254800,82085768.0,2018-06-18,"Giao dịch bổ sung - 82,085,768 CP"
23,1539018000,4000000.0,2018-10-09,"Niêm yết cổ phiếu bổ sung - 4,000,000 CP"
24,1539795600,4000000.0,2018-10-18,"Giao dịch bổ sung - 4,000,000 CP"
25,1558026000,1514220.0,2019-05-17,"Giao dịch bổ sung - 1,514,220 CP"
26,1559494800,1700000.0,2019-06-03,"Giao dịch bổ sung - 1,700,000 CP"
27,1596560400,40000000.0,2020-08-05,"Niêm yết cổ phiếu bổ sung - 40,000,000 CP"
28,1597165200,40000000.0,2020-08-12,"Giao dịch bổ sung - 40,000,000 CP"
29,1605718800,10559998.0,2020-11-19,"Niêm yết cổ phiếu bổ sung - 10,559,998 CP"
30,1606410000,10559998.0,2020-11-27,"Giao dịch bổ sung - 10,559,998 CP"
31,1622566800,75000000.0,2021-06-02,"Niêm yết cổ phiếu bổ sung - 75,000,000 CP"
32,1623690000,74999642.0,2021-06-15,"Giao dịch bổ sung - 74,999,642 CP"
33,1633366800,29674522.0,2021-10-05,"Niêm yết cổ phiếu bổ sung - 29,674,522 CP"
34,1633971600,29674522.0,2021-10-12,"Giao dịch bổ sung - 29,674,522 CP"
35,1653238800,358.0,2022-05-23,Giao dịch bổ sung - 358 CP
36,1659286800,55840000.0,2022-08-01,"Niêm yết cổ phiếu bổ sung - 55,840,000 CP"
37,1659891600,55840000.0,2022-08-08,"Giao dịch bổ sung - 55,840,000 CP"
