,quarter,roa
0,2016Q1,2.03
1,2016Q2,1.64
2,2016Q3,0.71
3,2016Q4,5.2
4,2017Q1,4.33
5,2017Q2,4.36
6,2017Q3,2.77
7,2017Q4,1.64
8,2018Q1,-4.85
9,2018Q2,-0.18
10,2018Q3,0.31
11,2018Q4,8.34
12,2019Q1,-1.42
13,2019Q2,-0.65
14,2019Q3,-1.61
15,2019Q4,8.39
16,2020Q1,0.18
17,2020Q2,0.0
18,2020Q3,0.73
19,2020Q4,0.0
20,2021Q1,0.01
21,2021Q2,0.25
22,2021Q3,0.0
23,2021Q4,0.31
24,2022Q1,0.12
25,2022Q2,-0.01
