,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2008Q1,1564.0,211.0,45.0,39.0,39.0,13236.0,19366.0,3385.0,3373.0,15980.0,0.0,36.0,14528.0,616.09,2.5,0.25,0.17
1,2008Q2,16356.0,1736.0,591.0,508.0,508.0,14265.0,22506.0,6399.0,6387.0,16107.0,0.0,498.0,14643.0,38.77,3.11,3.17,2.43
2,2008Q3,27276.0,3259.0,1592.0,1369.0,1369.0,20419.0,31485.0,14055.0,14043.0,17430.0,0.0,1745.0,15845.0,9.63,5.02,8.17,5.07
3,2008Q4,13499.0,1340.0,392.0,-69.0,-69.0,10223.0,21442.0,4783.0,4783.0,16659.0,0.0,1684.0,15145.0,7.01,-0.51,-0.4,-0.26
4,2009Q1,4917.0,488.0,49.0,44.0,44.0,10206.0,21427.0,5412.0,5412.0,16015.0,0.0,1689.0,14559.0,5.39,0.89,0.27,0.2
5,2009Q2,15299.0,1660.0,565.0,511.0,511.0,14317.0,25542.0,9028.0,9028.0,16514.0,0.0,1693.0,15013.0,6.91,3.34,3.14,2.18
6,2009Q3,23348.0,2778.0,1293.0,1185.0,1185.0,14418.0,25638.0,7964.0,7964.0,17674.0,0.0,1525.0,16068.0,8.52,5.08,6.93,4.63
7,2009Q4,16421.0,1808.0,-385.0,-391.0,-391.0,9822.0,19878.0,3874.0,3874.0,16004.0,0.0,1232.0,14549.0,8.93,-2.38,-2.32,-1.72
8,2010Q1,3128.0,446.0,12.0,22.0,22.0,15710.0,25686.0,9664.0,9664.0,16022.0,0.0,1211.0,14566.0,9.91,0.69,0.14,0.1
9,2010Q2,31295.0,3984.0,1452.0,1085.0,1085.0,23460.0,33316.0,16206.0,16206.0,17111.0,0.0,1735.0,15555.0,6.28,3.47,6.55,3.68
10,2010Q3,25659.0,3869.0,709.0,477.0,918.0,15591.0,32622.0,8791.0,8791.0,17080.0,6751.0,1491.0,15527.0,8.25,1.86,5.37,2.78
11,2010Q4,18210.0,2200.0,1405.0,4286.0,2766.0,32750.0,36254.0,10036.0,10008.0,17129.0,9088.0,4371.0,15630.0,2.45,23.53,16.17,8.03
12,2011Q1,1787.0,289.0,-123.0,-98.0,-70.0,19706.0,22245.0,2160.0,2106.0,18664.0,1422.0,4287.0,16967.0,2.15,-5.49,-0.38,-0.24
13,2011Q2,21411.0,2797.0,1203.0,942.0,877.0,24713.0,27215.0,8344.0,8291.0,17384.0,1487.0,4098.0,15804.0,1.76,4.4,4.87,3.55
14,2011Q3,21617.0,3019.0,1189.0,869.0,918.0,23206.0,25679.0,7399.0,7360.0,18303.0,-23.0,4098.0,16639.0,1.88,4.02,5.15,3.47
15,2011Q4,20509.0,2928.0,984.0,736.0,736.0,21996.0,24472.0,5951.0,5939.0,18521.0,0.0,2246.0,16837.0,3.21,3.59,4.0,2.93
16,2012Q1,2235.0,361.0,111.0,78.0,78.0,18272.0,20657.0,3534.0,3523.0,17123.0,,2382.0,15566.0,4.37,3.51,0.43,0.35
17,2012Q2,25712.0,3135.0,1181.0,878.0,878.0,18486.0,20823.0,2822.0,2804.0,18001.0,,2382.0,16364.0,3.78,3.41,5.0,4.23
18,2012Q3,20261.0,3113.0,1126.0,842.0,842.0,25942.0,28252.0,9415.0,9397.0,18836.0,,2312.0,17124.0,3.81,4.15,4.57,3.43
19,2012Q4,20972.0,3428.0,953.0,905.0,905.0,19507.0,21752.0,2010.0,1971.0,19742.0,,2467.0,17947.0,3.45,4.32,4.69,3.62
20,2013Q1,2334.0,642.0,99.0,96.0,96.0,18129.0,20315.0,745.0,734.0,19571.0,,2483.0,17791.0,4.43,4.13,0.49,0.46
21,2013Q2,27581.0,3264.0,1095.0,937.0,937.0,20943.0,23653.0,5033.0,5022.0,18621.0,,2537.0,16928.0,4.26,3.4,4.91,4.26
22,2013Q3,18916.0,2693.0,694.0,559.0,559.0,22896.0,26738.0,7375.0,7365.0,19363.0,,2279.0,17603.0,4.61,2.96,2.94,2.22
23,2013Q4,13826.0,2448.0,558.0,288.0,288.0,18643.0,22338.0,2785.0,2775.0,19552.0,0.0,1717.0,17775.0,7.17,2.09,1.48,1.18
24,2014Q1,2715.0,450.0,1.0,4.0,4.0,16397.0,20100.0,762.0,752.0,19338.0,,1632.0,17580.0,8.15,0.14,0.02,0.02
25,2014Q2,28289.0,3535.0,1143.0,884.0,884.0,21168.0,24985.0,6228.0,6218.0,18757.0,,1583.0,17052.0,8.08,3.12,4.64,3.92
26,2014Q3,25166.0,3191.0,1040.0,829.0,829.0,21008.0,24759.0,5281.0,5271.0,19478.0,,1830.0,17707.0,7.0,3.3,4.34,3.33
27,2014Q4,8468.0,1171.0,268.0,281.0,281.0,15397.0,22763.0,3044.0,3034.0,19719.0,,1823.0,17926.0,9.22,3.32,1.44,1.18
28,2015Q1,3180.0,506.0,-45.0,-45.0,-45.0,15184.0,22255.0,2698.0,2687.0,19558.0,,1779.0,17780.0,8.38,-1.41,-0.23,-0.2
29,2015Q2,23519.0,2231.0,726.0,518.0,518.0,21225.0,28422.0,9886.0,9876.0,18536.0,,1445.0,16851.0,11.77,2.2,2.72,2.04
30,2015Q3,28658.0,3683.0,1372.0,1068.0,1068.0,21458.0,28427.0,8833.0,8823.0,19594.0,,1663.0,17812.0,9.62,3.73,5.6,3.76
31,2015Q4,8441.0,1350.0,637.0,391.0,391.0,14853.0,21996.0,2012.0,1994.0,19984.0,,1762.0,18167.0,7.89,4.63,1.97,1.55
32,2016Q1,2834.0,431.0,-42.0,-42.0,-42.0,13707.0,20720.0,893.0,875.0,19827.0,,1765.0,18025.0,9.07,-1.49,-0.21,-0.2
33,2016Q2,28959.0,3063.0,1065.0,852.0,852.0,16309.0,23337.0,4352.0,4334.0,18985.0,,2070.0,17259.0,6.38,2.94,4.39,3.87
34,2016Q3,24655.0,3088.0,1088.0,868.0,868.0,22295.0,25318.0,5465.0,5447.0,19853.0,,1887.0,18048.0,7.95,3.52,4.47,3.57
35,2016Q4,7455.0,1064.0,475.0,384.0,384.0,19104.0,21996.0,1758.0,1740.0,20237.0,,1882.0,18398.0,8.5,5.16,1.92,1.63
