,quarter,roa
0,2008Q2,1.73
1,2009Q3,3.58
2,2009Q4,1.5
3,2010Q1,-0.67
4,2010Q2,2.44
5,2010Q3,1.88
6,2010Q4,1.4
7,2011Q1,0.15
8,2011Q2,0.49
9,2011Q3,-0.54
10,2011Q4,0.34
11,2012Q1,-3.43
12,2012Q2,-0.64
13,2012Q3,0.92
14,2012Q4,1.38
15,2013Q1,-1.63
16,2013Q2,1.74
17,2013Q3,1.21
18,2013Q4,0.7
19,2014Q1,0.02
20,2014Q2,1.36
21,2014Q3,1.94
22,2014Q4,1.78
23,2015Q1,0.6
24,2015Q2,2.29
25,2015Q3,1.78
26,2015Q4,1.72
27,2016Q1,0.51
28,2016Q2,1.88
29,2016Q3,2.41
30,2016Q4,2.66
31,2017Q1,0.84
32,2017Q2,1.76
33,2017Q3,1.56
34,2017Q4,0.01
35,2018Q1,0.01
36,2018Q2,0.28
37,2018Q3,1.4
38,2018Q4,2.38
39,2019Q1,1.08
40,2019Q2,2.08
41,2019Q3,2.07
42,2019Q4,1.67
43,2020Q1,0.4
44,2020Q2,1.71
45,2020Q3,2.05
46,2020Q4,1.37
47,2021Q1,0.51
48,2021Q2,1.34
49,2021Q3,0.64
50,2021Q4,1.02
51,2022Q1,-0.65
52,2022Q2,0.99
