,quarter,roa
0,2009Q2,14.38
1,2009Q3,3.83
2,2009Q4,1.57
3,2010Q1,0.8
4,2010Q2,8.41
5,2010Q3,2.35
6,2010Q4,0.13
7,2011Q1,1.0
8,2011Q2,7.91
9,2011Q3,3.05
10,2011Q4,1.15
11,2012Q1,0.77
12,2012Q2,9.44
13,2012Q3,4.98
14,2012Q4,4.3
15,2013Q1,0.8
16,2013Q2,8.13
17,2013Q3,3.88
18,2013Q4,0.81
19,2014Q1,0.4
20,2014Q2,5.95
21,2014Q3,4.13
22,2014Q4,0.21
23,2015Q1,0.39
24,2015Q2,7.36
25,2015Q3,5.53
26,2015Q4,0.27
27,2016Q1,0.4
28,2016Q2,7.63
29,2016Q3,2.26
30,2016Q4,-1.57
31,2017Q1,0.39
32,2017Q2,10.64
33,2017Q3,1.18
34,2017Q4,-4.7
35,2018Q1,1.02
36,2018Q2,11.42
37,2018Q3,0.79
38,2018Q4,-1.2
39,2019Q1,1.24
40,2019Q2,9.73
41,2019Q3,0.74
42,2019Q4,-0.69
43,2020Q1,0.68
44,2020Q2,6.31
45,2020Q3,2.7
46,2020Q4,0.9
47,2021Q1,0.77
48,2021Q2,8.65
49,2021Q3,0.41
50,2021Q4,-0.39
51,2022Q1,0.55
52,2022Q2,5.1
