,date,quarter,price,shares_est,market_cap
0,2008-12-31,2008Q4,10.1,1000000.0,10100000000
1,2009-03-31,2009Q1,7.2,1000000.0,7200000000
2,2009-06-30,2009Q2,12.0,1000000.0,12000000000
3,2009-09-30,2009Q3,12.1,1000000.0,12100000000
4,2009-12-31,2009Q4,11.8,1000000.0,11800000000
5,2010-03-31,2010Q1,12.1,1000000.0,12100000000
6,2010-06-30,2010Q2,27.1,1000000.0,27100000000
7,2010-09-30,2010Q3,67.7,1059974.149073675,71760249892
8,2010-12-31,2010Q4,26.4,1059998.3287373611,27983955879
9,2011-03-31,2011Q1,12.4,1059966.011167759,13143578538
10,2011-06-30,2011Q2,9.4,1060017.652250662,9964165931
11,2011-09-30,2011Q3,8.2,1060019.495891937,8692159866
12,2011-12-30,2011Q4,6.7,1123629.9461266953,7528320639
13,2012-03-30,2012Q1,5.4,1123671.318975876,6067825122
14,2012-06-29,2012Q2,9.4,1123572.0761559384,10561577516
15,2012-09-28,2012Q3,6.7,1123621.904934032,7528266763
16,2012-12-28,2012Q4,8.3,1123612.0033036617,9325979627
17,2013-03-29,2013Q1,6.3,2689225.1945006927,16942118725
18,2013-06-28,2013Q2,7.2,2689211.6182572613,19362323651
19,2013-09-30,2013Q3,7.7,2689124.350259896,20706257497
20,2013-12-31,2013Q4,8.0,2689217.070257357,21513736562
21,2014-03-31,2014Q1,12.1,2689152.431726689,32538744424
22,2014-06-30,2014Q2,9.0,2689130.434782609,24202173913
23,2014-09-30,2014Q3,9.4,2689301.729660474,25279436259
24,2014-12-31,2014Q4,9.1,2689208.059046479,24471793337
25,2015-03-31,2015Q1,9.0,2689124.558120191,24202121023
26,2015-06-30,2015Q2,9.0,2689127.861089187,24202150750
27,2015-09-30,2015Q3,8.4,2689087.7598152426,22588337182
28,2015-12-31,2015Q4,9.1,2689247.9213907784,24472156085
29,2016-03-31,2016Q1,11.4,2689223.310776689,30657145743
30,2016-06-30,2016Q2,11.3,4999902.391410444,56498897023
31,2016-09-30,2016Q3,10.0,5000189.663347558,50001896633
32,2016-12-30,2016Q4,17.7,5000000.0,88500000000
33,2017-03-31,2017Q1,17.7,4999904.552830009,88498310585
34,2017-06-30,2017Q2,17.6,4999900.950871632,87998256735
35,2017-09-29,2017Q3,12.0,5000098.970704671,60001187648
36,2017-12-29,2017Q4,10.8,5000000.0,54000000000
37,2018-03-30,2018Q1,11.8,5000192.34468167,59002269667
38,2018-06-29,2018Q2,15.5,5000095.684623481,77501483112
39,2018-09-28,2018Q3,14.0,5000000.0,70000000000
40,2018-12-28,2018Q4,14.0,5000095.767094427,70001340739
41,2019-03-29,2019Q1,12.6,5000192.529842125,63002425876
42,2019-06-28,2019Q2,12.0,5000000.0,60000000000
43,2019-09-30,2019Q3,12.0,4999903.465585481,59998841587
44,2019-12-31,2019Q4,12.0,4999811.142587347,59997733711
45,2020-03-31,2020Q1,10.8,5000000.0,54000000000
46,2020-06-30,2020Q2,10.0,4999909.033021013,49999090330
47,2020-09-30,2020Q3,12.0,4999910.658447244,59998927901
48,2020-12-31,2020Q4,26.5,4999916.902110687,132497797906
49,2021-03-31,2021Q1,36.0,5000080.886516218,180002911915
50,2021-06-30,2021Q2,33.0,4999921.537857983,164997410749
51,2021-09-30,2021Q3,29.7,4999847.258286238,148495463571
52,2021-12-31,2021Q4,13.9,5000073.838883556,69501026360
53,2022-03-31,2022Q1,13.6,4999926.492208174,67999000294
54,2022-06-30,2022Q2,12.9,4999928.197027357,64499073742
