,quarter,roa
0,2006Q3,4.0
1,2006Q4,7.18
2,2007Q1,4.02
3,2007Q2,3.39
4,2007Q3,2.79
5,2007Q4,3.67
6,2008Q1,1.89
7,2008Q2,0.91
8,2008Q3,1.18
9,2008Q4,1.24
10,2009Q1,0.59
11,2009Q2,0.81
12,2009Q3,1.5
13,2009Q4,3.6
14,2010Q1,1.23
15,2010Q2,1.43
16,2010Q3,1.13
17,2010Q4,4.79
18,2011Q1,0.34
19,2011Q2,0.23
20,2011Q3,0.19
21,2011Q4,0.51
22,2012Q1,0.05
23,2012Q2,0.01
24,2012Q3,0.11
25,2012Q4,0.01
26,2013Q1,0.02
27,2013Q2,0.08
28,2013Q3,0.09
29,2013Q4,0.19
30,2014Q1,0.18
31,2014Q2,0.4
32,2014Q3,0.36
33,2014Q4,0.49
34,2015Q1,0.41
35,2015Q2,0.54
36,2015Q3,0.5
37,2015Q4,-0.04
38,2016Q1,0.13
39,2016Q2,0.1
40,2016Q3,0.0
41,2016Q4,0.18
42,2017Q1,0.18
43,2017Q2,0.02
44,2017Q3,0.01
45,2017Q4,0.09
46,2018Q1,-0.04
47,2018Q2,0.39
48,2018Q3,0.63
49,2018Q4,-0.15
50,2019Q1,0.04
51,2019Q2,0.73
52,2019Q3,0.48
53,2019Q4,-0.69
54,2020Q1,0.19
55,2020Q2,0.26
56,2020Q3,0.84
57,2020Q4,-0.08
58,2021Q1,0.42
59,2021Q2,0.28
60,2021Q3,0.74
61,2021Q4,0.88
62,2022Q1,0.12
63,2022Q2,0.87
