,date,quarter,price,shares_est,market_cap
0,2010-03-31,2010Q1,25.3,14999752.413963852,379493736073
1,2010-06-30,2010Q2,37.6,14999442.896935932,563979052925
2,2010-09-30,2010Q3,32.7,14999922.318029985,490497459800
3,2010-12-31,2010Q4,48.2,15000527.029061887,723025402801
4,2011-03-31,2011Q1,35.6,14999488.117001828,533981776965
5,2011-06-30,2011Q2,23.8,14999608.119758602,356990673250
6,2011-09-30,2011Q3,16.1,14999838.631595934,241497401969
7,2011-12-30,2011Q4,22.2,14999760.57462091,332994684757
8,2012-03-30,2012Q1,14.4,15000314.861460958,216004534005
9,2012-06-29,2012Q2,11.8,14999448.558374034,176993492989
10,2012-09-28,2012Q3,6.6,15000512.86434738,99003384905
11,2012-12-28,2012Q4,7.2,15000409.936869722,108002951545
12,2013-03-29,2013Q1,6.7,15000772.465882758,100505175521
13,2013-06-28,2013Q2,6.4,14999832.78990051,95998929855
14,2013-09-30,2013Q3,6.9,14999581.624968622,103497113212
15,2013-12-31,2013Q4,10.3,27000706.526538905,278107277223
16,2014-03-31,2014Q1,13.0,15000508.345335932,195006608489
17,2014-06-30,2014Q2,13.3,15000600.240096038,199507983193
18,2014-09-30,2014Q3,13.4,15000079.541839007,201001065861
19,2014-12-31,2014Q4,10.9,33001097.13899907,359711958815
20,2015-03-31,2015Q1,10.9,33000633.512828637,359706905290
21,2015-06-30,2015Q2,15.3,32999763.00509539,504896373978
22,2015-09-30,2015Q3,16.7,32999734.169812325,551095560636
23,2015-12-31,2015Q4,19.5,33000432.970720354,643508442929
24,2016-03-31,2016Q1,21.8,33000785.71054424,719417128490
25,2016-06-30,2016Q2,28.6,39000841.13132162,1115424056356
26,2016-09-30,2016Q3,29.4,43000348.77927255,1264210254111
27,2016-12-30,2016Q4,26.05,43000096.00153603,1120152500840
28,2017-03-31,2017Q1,28.9,42999353.68400119,1242681321468
29,2017-06-30,2017Q2,30.4,43000249.143568985,1307207573964
30,2017-09-29,2017Q3,30.9,62998984.72472195,1946668627994
31,2017-12-29,2017Q4,30.5,63001025.50383449,1921531277867
32,2018-03-30,2018Q1,34.45,63000483.38899631,2170366652751
33,2018-06-29,2018Q2,29.1,63000259.90903184,1833307563353
34,2018-09-28,2018Q3,25.8,63001171.352074966,1625430220884
35,2018-12-28,2018Q4,24.2,62999616.368286446,1524590716113
36,2019-03-29,2019Q1,25.1,63001305.64798046,1581332771764
37,2019-06-28,2019Q2,23.4,63000793.18694164,1474218560574
38,2019-09-30,2019Q3,24.5,63000261.9629759,1543506418093
39,2019-12-31,2019Q4,22.9,63000000.0,1442700000000
40,2020-03-31,2020Q1,21.2,62998846.79451587,1335575552044
41,2020-06-30,2020Q2,14.5,62999521.80566182,913493066182
42,2020-09-30,2020Q3,14.0,54800281.74683035,767203944456
43,2020-12-31,2020Q4,15.5,54799742.070688754,849396002096
44,2021-03-31,2021Q1,19.0,54800145.96764384,1041202773385
45,2021-06-30,2021Q2,15.4,54798887.15592463,843902862201
46,2021-09-30,2021Q3,15.9,54799863.79501149,871317834341
47,2021-12-31,2021Q4,26.95,54799140.94672984,1476836848514
48,2022-03-31,2022Q1,24.2,54799084.02174378,1326137833326
49,2022-06-30,2022Q2,12.9,54800385.56640543,706924973807
