,quarter,roa
0,2008Q1,2.31
1,2009Q1,0.0
2,2009Q2,0.0
3,2009Q3,0.0
4,2009Q4,1.25
5,2010Q1,0.48
6,2010Q2,0.73
7,2010Q3,0.77
8,2010Q4,0.28
9,2011Q1,0.76
10,2011Q2,0.39
11,2011Q3,0.7
12,2011Q4,0.74
13,2012Q1,1.09
14,2012Q2,1.09
15,2012Q3,1.75
16,2012Q4,2.1
17,2013Q1,-1.31
18,2013Q2,0.83
19,2013Q3,0.01
20,2013Q4,-1.28
21,2014Q1,-0.14
22,2014Q2,1.1
23,2014Q3,-0.35
24,2014Q4,0.15
25,2015Q1,-0.51
26,2015Q2,0.55
27,2015Q3,0.02
28,2015Q4,0.7
29,2016Q1,0.05
30,2016Q2,0.28
31,2016Q3,0.4
32,2016Q4,0.36
33,2017Q1,0.13
34,2017Q2,0.32
35,2017Q3,0.01
36,2017Q4,-0.36
37,2018Q1,-0.09
38,2018Q2,0.11
39,2018Q3,0.01
40,2018Q4,0.74
41,2019Q1,0.15
42,2019Q2,-0.09
43,2019Q3,0.48
44,2019Q4,0.03
45,2020Q1,0.05
46,2020Q2,0.33
47,2020Q3,0.1
48,2020Q4,0.01
49,2021Q1,0.06
50,2021Q2,0.16
51,2021Q3,-0.16
52,2021Q4,0.07
53,2022Q1,0.05
54,2022Q2,0.15
