,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2008Q1,185004.0,10000.0,18500400.0,,,0.35532161662564643
1,2009Q1,,0.0,,,,
2,2009Q2,,0.0,,,,
3,2009Q3,,0.0,,,,
4,2009Q4,191702.0,10362.0,18500482.532329667,,,0.39310226802913123
5,2010Q1,187615.0,10141.0,18500640.96242974,158.43010007217526,0.0008563492497038773,0.41202003105132184
6,2010Q2,189883.0,10264.0,18499902.57209665,-738.3903330899775,-0.003991320117564779,0.37511764776016837
7,2010Q3,192557.0,10408.0,18500864.71944658,962.1473499312997,0.005200553403971274,0.38429046369415343
8,2010Q4,192397.0,10400.0,18499711.53846154,-1153.1809850409627,-0.006233507926020682,0.3209725338249447
9,2011Q1,195139.0,10548.0,18500094.80470231,383.2662407718599,0.002071698792994521,0.4716375222117113
10,2011Q2,190620.0,10304.0,18499611.801242236,-483.00346007570624,-0.0026108842999790563,0.4534318913016135
11,2011Q3,193704.0,10470.0,18500859.598853868,1247.797611631453,0.006744538571109173,0.4268993723926254
12,2011Q4,194493.0,10513.0,18500237.800818034,-621.7980358339846,-0.0033610272609927764,0.2909504511797243
13,2012Q1,198418.0,10725.0,18500512.82051282,275.0196947865188,0.0014865517375366219,0.3930686394436907
14,2012Q2,194557.0,10517.0,18499286.868878957,-1225.951633863151,-0.006627021044392523,0.41557274989164156
15,2012Q3,200388.0,10832.0,18499630.72378139,343.8549024313688,0.0018587122498036745,0.39712324031817264
16,2012Q4,205251.0,11095.0,18499414.15051825,-216.57326313853264,-0.0011707033605302872,0.3541655511512715
17,2013Q1,194771.0,10528.0,18500284.954407293,870.8038890436292,0.0047069755476181405,0.8377339683553007
18,2013Q2,204857.0,11073.0,18500587.013456155,302.0590488612652,0.001632699809155064,0.8336731182627066
19,2013Q3,204934.0,11078.0,18499187.57898538,-1399.4344707764685,-0.007564842860268046,0.8451931575993906
