,date,quarter,price,shares_est,market_cap
0,2019-12-31,2019Q4,11.7,2999985.8298734613,35099834210
1,2020-03-31,2020Q1,29.1,19999820.127709325,581994765716
2,2020-06-30,2020Q2,28.4,20000175.669740885,568004989021
3,2020-09-30,2020Q3,29.9,19999825.920445643,597994795021
4,2020-12-31,2020Q4,25.0,19999321.51641082,499983037910
5,2021-03-31,2021Q1,23.1,19999417.782583386,461986550778
6,2021-06-30,2021Q2,23.4,19999510.284035254,467988540646
7,2021-09-30,2021Q3,24.8,20000160.21789634,496003973404
8,2021-12-30,2021Q4,24.6,20000000.0,492000000000
9,2022-03-31,2022Q1,20.4,20000611.76110729,408012479927
10,2022-06-30,2022Q2,13.2,19999775.49951358,263997036594
