,quarter,roa
0,2014Q1,0.0
1,2014Q2,0.0
2,2014Q3,0.0
3,2014Q4,4.37
4,2015Q1,0.96
5,2015Q2,2.39
6,2015Q3,1.92
7,2015Q4,1.77
8,2016Q1,0.97
9,2016Q2,2.66
10,2016Q3,1.82
11,2016Q4,2.27
12,2017Q1,1.61
13,2017Q2,2.96
14,2017Q3,1.47
15,2017Q4,1.36
16,2018Q1,0.88
17,2018Q2,1.87
18,2018Q3,1.22
19,2018Q4,1.05
20,2019Q1,0.06
21,2019Q2,0.18
22,2019Q3,0.89
23,2019Q4,0.76
24,2020Q1,0.22
25,2020Q2,1.59
26,2020Q3,1.0
27,2020Q4,1.28
28,2021Q1,1.81
29,2021Q2,1.86
30,2021Q3,0.78
31,2021Q4,2.18
32,2022Q1,1.7
33,2022Q2,1.3
