,timestamp,delta_volume,date,note
0,1432054800,24503071.0,2015-05-20,"Niêm yết cổ phiếu bổ sung - 24,503,071 CP"
1,1433264400,24503071.0,2015-06-03,"Giao dịch bổ sung - 24,503,071 CP"
2,1475082000,1849139.0,2016-09-29,"Niêm yết cổ phiếu bổ sung - 1,849,139 CP"
3,1476378000,1849139.0,2016-10-14,"Giao dịch bổ sung - 1,849,139 CP"
4,1476378000,1849139.0,2016-10-14,"Giao dịch bổ sung - 1,849,139 CP"
5,1524157200,,2018-04-20,Đưa cổ phiếu vào diện cảnh báo
6,1536253200,,2018-09-07,Đưa cổ phiếu ra khỏi diện cảnh báo
7,1544115600,1941575.0,2018-12-07,"Niêm yết cổ phiếu bổ sung - 1,941,575 CP"
8,1545584400,1941575.0,2018-12-24,"Giao dịch bổ sung - 1,941,575 CP"
9,1565024400,2038563.0,2019-08-06,"Niêm yết cổ phiếu bổ sung - 2,038,563 CP"
10,1566147600,2038563.0,2019-08-19,"Giao dịch bổ sung - 2,038,563 CP"
11,1589734800,9597446.0,2020-05-18,"Niêm yết cổ phiếu bổ sung - 9,597,446 CP"
12,1590944400,9597446.0,2020-06-01,"Giao dịch bổ sung - 9,597,446 CP"
