quarter,trend
2005Q1,0.0
2005Q2,100.0
2005Q3,76.92307692307692
2005Q4,0.0
2006Q1,0.0
2006Q2,0.0
2006Q3,27.692307692307693
2006Q4,66.15384615384616
2007Q1,29.23076923076923
2007Q2,10.76923076923077
2007Q3,0.0
2007Q4,0.0
2008Q1,0.0
2008Q2,29.23076923076923
2008Q3,11.538461538461538
2008Q4,0.0
2009Q1,0.0
2009Q2,0.0
2009Q3,8.461538461538462
2009Q4,2.3076923076923075
2010Q1,10.0
2010Q2,8.461538461538462
2010Q3,3.076923076923077
2010Q4,10.76923076923077
2011Q1,13.076923076923077
2011Q2,8.461538461538462
2011Q3,11.538461538461538
2011Q4,12.307692307692308
2012Q1,6.923076923076923
2012Q2,5.384615384615385
2012Q3,4.615384615384615
2012Q4,2.3076923076923075
2013Q1,3.076923076923077
2013Q2,3.076923076923077
2013Q3,5.384615384615385
2013Q4,5.384615384615385
2014Q1,5.384615384615385
2014Q2,5.384615384615385
2014Q3,3.8461538461538463
2014Q4,3.8461538461538463
2015Q1,1.5384615384615385
2015Q2,2.3076923076923075
2015Q3,2.3076923076923075
2015Q4,3.8461538461538463
2016Q1,2.3076923076923075
2016Q2,2.3076923076923075
2016Q3,2.3076923076923075
2016Q4,2.3076923076923075
2017Q1,2.3076923076923075
2017Q2,0.7692307692307693
2017Q3,3.076923076923077
2017Q4,3.076923076923077
2018Q1,1.5384615384615385
2018Q2,1.5384615384615385
2018Q3,1.5384615384615385
2018Q4,1.5384615384615385
2019Q1,1.5384615384615385
2019Q2,1.5384615384615385
2019Q3,3.8461538461538463
2019Q4,3.8461538461538463
2020Q1,1.5384615384615385
2020Q2,2.3076923076923075
2020Q3,1.5384615384615385
2020Q4,4.615384615384615
2021Q1,9.23076923076923
2021Q2,12.307692307692308
2021Q3,12.307692307692308
2021Q4,15.384615384615385
2022Q1,12.307692307692308
2022Q2,6.923076923076923
2022Q3,6.153846153846154
