,timestamp,delta_volume,date,note
0,1274979600,38800000.0,2010-05-28,"Niêm yết cổ phiếu lần đầu - 38,800,000 CP"
1,1275584400,38800000.0,2010-06-04,"Giao dịch lần đầu - 38,800,000 CP"
2,1283274000,9697470.0,2010-09-01,"Niêm yết cổ phiếu bổ sung - 9,697,470 CP"
3,1284483600,9697470.0,2010-09-15,"Giao dịch bổ sung - 9,697,470 CP"
4,1325005200,1638620.0,2011-12-28,"Niêm yết cổ phiếu bổ sung - 1,638,620 CP"
5,1325696400,1638620.0,2012-01-05,"Giao dịch bổ sung - 1,638,620 CP"
6,1401901200,11299514.0,2014-06-05,"Niêm yết cổ phiếu bổ sung - 11,299,514 CP"
7,1402592400,11299514.0,2014-06-13,"Giao dịch bổ sung - 11,299,514 CP"
8,1460048400,,2016-04-08,Đưa cổ phiếu vào diện cảnh báo
9,1471885200,,2016-08-23,Đưa cổ phiếu ra khỏi diện cảnh báo
10,1556730000,,2019-05-02,Đưa cổ phiếu vào diện cảnh báo
11,1587920400,,2020-04-27,Đưa cổ phiếu vào diện kiểm soát
12,1618246800,,2021-04-13,Đưa cổ phiếu ra khỏi diện kiểm soát
