,quarter,roa
0,2010Q3,3.62
1,2011Q1,1.16
2,2011Q3,1.27
3,2011Q4,1.76
4,2012Q1,0.34
5,2012Q2,1.92
6,2012Q3,0.04
7,2012Q4,1.98
8,2013Q1,0.63
9,2013Q2,-0.41
10,2013Q3,1.56
11,2013Q4,2.39
12,2014Q1,0.54
13,2014Q2,0.47
14,2014Q3,1.21
15,2014Q4,2.37
16,2015Q1,2.34
17,2015Q2,3.23
18,2015Q3,2.68
19,2015Q4,3.09
20,2016Q1,2.05
21,2016Q2,3.75
22,2016Q3,3.85
23,2016Q4,3.5
24,2017Q1,3.52
25,2017Q2,3.73
26,2017Q3,2.56
27,2017Q4,2.87
28,2018Q1,2.14
29,2018Q2,2.48
30,2018Q3,2.15
31,2018Q4,1.83
32,2019Q1,2.13
33,2019Q2,2.27
34,2019Q3,2.59
35,2019Q4,2.76
36,2020Q1,2.19
37,2020Q2,5.27
38,2020Q3,2.19
39,2020Q4,3.08
40,2021Q1,2.49
41,2021Q2,2.81
42,2021Q3,1.41
43,2021Q4,2.38
44,2022Q1,2.0
45,2022Q2,2.85
