,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2006Q4,46765.0,14888.0,5134.0,5182.0,5182.0,214176.0,264237.0,231378.0,190858.0,32815.0,,2355.0,14659.0,14.22,11.08,31.58,3.92
1,2007Q1,51850.0,9631.0,2287.0,2023.0,2023.0,275095.0,334642.0,299965.0,231598.0,34677.0,0.0,3275.0,15762.0,30.53,3.9,5.74,0.64
2,2007Q2,66803.0,16192.0,3614.0,3057.0,2662.0,292949.0,459912.0,417858.0,265301.0,35124.0,6930.0,4485.0,15966.0,20.51,4.58,7.63,0.67
3,2007Q3,78160.0,13134.0,3536.0,3359.0,3359.0,247156.0,503850.0,468568.0,247661.0,35282.0,0.0,6012.0,16037.0,8.6,4.3,9.54,0.7
4,2007Q4,90348.0,23942.0,9164.0,9228.0,9228.0,294722.0,654020.0,570005.0,344722.0,84015.0,0.0,7741.0,13786.0,12.32,10.21,15.47,1.59
5,2008Q1,153108.0,20835.0,8392.0,8392.0,8392.0,399504.0,801716.0,709309.0,470205.0,92407.0,0.0,7524.0,15164.0,4.07,5.48,9.24,1.1
6,2008Q2,176348.0,37982.0,11732.0,11732.0,11732.0,484192.0,886548.0,792807.0,533853.0,93742.0,0.0,7995.0,15383.0,2.53,6.65,12.61,1.39
7,2008Q3,314125.0,38452.0,17549.0,18527.0,18527.0,480763.0,842972.0,730703.0,506191.0,112269.0,0.0,9387.0,18423.0,4.66,5.9,17.99,2.14
8,2008Q4,309931.0,48072.0,11772.0,11781.0,11781.0,457228.0,746960.0,622724.0,416447.0,124236.0,0.0,8276.0,20387.0,3.52,3.8,9.96,1.48
9,2009Q1,262712.0,31618.0,14512.0,14512.0,14512.0,549139.0,865040.0,726292.0,547003.0,138748.0,0.0,9280.0,22768.0,2.89,5.52,11.04,1.8
10,2009Q2,340659.0,41385.0,18849.0,18814.0,18814.0,544415.0,827853.0,687029.0,512110.0,140824.0,0.0,10442.0,23109.0,4.24,5.52,13.46,2.22
11,2009Q3,326094.0,32741.0,11491.0,11556.0,11556.0,496241.0,758162.0,605805.0,419564.0,152357.0,0.0,9298.0,25001.0,7.5,3.54,7.88,1.46
12,2009Q4,245115.0,56735.0,23027.0,23463.0,23463.0,587331.0,819924.0,644105.0,498131.0,175820.0,0.0,11215.0,28851.0,6.24,9.57,14.3,2.97
13,2010Q1,285518.0,54302.0,32253.0,31726.0,31726.0,806651.0,1037623.0,679700.0,567518.0,356423.0,1500.0,13307.0,39603.0,4.76,11.11,11.92,3.42
14,2010Q2,422540.0,50498.0,20240.0,19228.0,19228.0,752977.0,960790.0,613111.0,531484.0,344678.0,3000.0,12028.0,38298.0,6.07,4.55,5.48,1.92
15,2010Q3,292060.0,42982.0,13855.0,14319.0,14319.0,731700.0,915962.0,552465.0,497533.0,358997.0,4500.0,11238.0,39889.0,5.03,4.9,4.07,1.53
16,2010Q4,71271.0,14752.0,3563.0,2701.0,2701.0,265632.0,501358.0,382468.0,276717.0,118891.0,0.0,7847.0,13210.0,5.67,3.79,1.13,0.38
