,quarter,roa
0,2016Q1,8.76
1,2016Q3,30.42
2,2016Q4,1.73
3,2017Q1,0.36
4,2017Q2,3.69
5,2017Q3,2.36
6,2017Q4,2.9
7,2018Q1,0.64
8,2018Q2,2.23
9,2018Q3,4.66
10,2018Q4,4.22
11,2019Q1,1.27
12,2019Q2,0.67
13,2019Q3,3.08
14,2019Q4,2.6
15,2020Q1,-0.02
16,2020Q2,-0.58
17,2020Q3,-0.55
18,2020Q4,-1.42
19,2021Q1,-0.57
20,2021Q2,1.15
21,2021Q3,-0.19
22,2021Q4,-0.1
23,2022Q1,-0.05
24,2022Q2,-0.51
