,date,quarter,price,shares_est,market_cap
0,2016-12-30,2016Q4,6.7,9999948.395087212,66999654247
1,2017-03-31,2017Q1,9.3,13000201.938610662,120901878029
2,2017-06-30,2017Q2,8.4,12999871.192116955,109198918014
3,2017-09-29,2017Q3,7.9,12999867.030117678,102698949538
4,2017-12-29,2017Q4,5.0,29898756.660746004,149493783304
5,2018-03-30,2018Q1,4.3,29900038.32886163,128570164814
6,2018-06-29,2018Q2,4.4,29900074.404761903,131560327381
7,2018-09-28,2018Q3,4.4,29900857.82590353,131563774434
8,2018-12-28,2018Q4,4.9,29900064.09882874,146510314084
9,2019-03-29,2019Q1,4.7,29899446.69863519,140527399484
10,2019-06-28,2019Q2,4.1,29901064.63878327,122594365019
11,2019-09-30,2019Q3,2.8,37373627.37920937,104646156662
12,2019-12-31,2019Q4,2.6,37374157.50266052,97172809507
13,2020-03-31,2020Q1,1.6,37373757.10227273,59798011364
14,2020-06-30,2020Q2,1.9,37373692.21139229,71010015202
15,2020-09-30,2020Q3,1.8,37375821.40606716,67276478531
16,2020-12-31,2020Q4,2.0,37373912.24695429,74747824494
17,2021-03-31,2021Q1,3.0,37374157.82187356,112122473466
18,2021-06-30,2021Q2,3.3,37374295.58262134,123335175423
19,2021-09-30,2021Q3,5.1,37375159.46783306,190613313286
20,2021-12-31,2021Q4,8.0,37376380.39609382,299011043169
21,2022-03-31,2022Q1,7.2,37374187.64302059,269094151030
22,2022-06-30,2022Q2,3.1,37376373.880114526,115866759028
