,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2007Q1,62705.0,20891.0,5203.0,4752.0,4752.0,97876.0,141526.0,32899.0,31703.0,108626.0,0.0,559.0,12780.0,112.7,7.58,4.31,3.24
1,2007Q2,50002.0,22699.0,6433.0,5913.0,5913.0,97555.0,137078.0,22539.0,21443.0,114539.0,0.0,1255.0,13475.0,37.05,11.83,5.3,4.24
2,2007Q3,46177.0,19525.0,3204.0,2985.0,2985.0,109918.0,144425.0,32631.0,31677.0,111794.0,0.0,1607.0,13152.0,27.08,6.46,2.64,2.12
3,2007Q4,80010.0,26397.0,9013.0,8312.0,8312.0,105561.0,154277.0,34171.0,32684.0,120106.0,0.0,2585.0,14130.0,15.47,10.39,7.17,5.57
4,2008Q1,72216.0,26697.0,9225.0,8235.0,8235.0,100809.0,155102.0,26053.0,24699.0,129049.0,0.0,2996.0,15182.0,5.94,11.4,6.59,5.3
5,2008Q2,52938.0,19925.0,3967.0,3455.0,3455.0,98855.0,149805.0,24564.0,23315.0,125240.0,0.0,2707.0,14734.0,7.94,6.53,2.72,2.27
6,2008Q3,66150.0,19435.0,3997.0,3700.0,3700.0,101070.0,154216.0,30796.0,29347.0,123419.0,0.0,2792.0,14520.0,6.84,5.59,2.98,2.43
7,2008Q4,81130.0,26173.0,13122.0,11075.0,11075.0,115396.0,167183.0,33231.0,32865.0,133952.0,0.0,3119.0,15759.0,5.13,13.65,8.61,6.89
8,2009Q1,73123.0,24280.0,7193.0,6310.0,6310.0,104467.0,160663.0,28151.0,27827.0,132513.0,0.0,2894.0,15590.0,4.11,8.63,4.88,3.81
9,2009Q2,59114.0,21877.0,5415.0,4921.0,4921.0,105631.0,167884.0,32994.0,32876.0,134891.0,0.0,3068.0,15869.0,5.18,8.32,3.68,3.0
10,2009Q3,59667.0,19901.0,3450.0,3085.0,3085.0,108704.0,169753.0,38965.0,38936.0,130788.0,0.0,2995.0,15387.0,6.58,5.17,2.32,1.83
11,2009Q4,119041.0,35076.0,25414.0,21267.0,21267.0,133472.0,188820.0,46349.0,46194.0,142471.0,0.0,4197.0,16761.0,6.41,17.86,15.57,11.86
12,2010Q1,87723.0,22189.0,6400.0,6035.0,6035.0,114554.0,176030.0,27966.0,27584.0,148064.0,0.0,4165.0,17419.0,5.88,6.88,4.15,3.25
13,2010Q2,83093.0,21348.0,6740.0,5921.0,5921.0,113859.0,175386.0,26153.0,25969.0,149232.0,0.0,4283.0,17557.0,6.35,7.13,3.98,3.37
14,2010Q3,77634.0,17629.0,2223.0,2313.0,2313.0,121964.0,183324.0,31801.0,31645.0,151524.0,0.0,4192.0,17826.0,5.99,2.98,1.54,1.29
15,2010Q4,117761.0,23644.0,11598.0,11244.0,11244.0,147688.0,202148.0,49802.0,49646.0,152346.0,0.0,3010.0,17923.0,9.3,9.55,7.4,5.83
16,2011Q1,104750.0,19767.0,4054.0,3064.0,3064.0,138225.0,191643.0,36075.0,35919.0,155568.0,0.0,2659.0,18302.0,10.53,2.92,1.99,1.55
17,2011Q2,96218.0,19179.0,5772.0,4333.0,4333.0,147629.0,200920.0,45258.0,45102.0,155662.0,0.0,2472.0,18313.0,9.22,4.5,2.78,2.21
18,2011Q3,72613.0,15878.0,5314.0,4392.0,4392.0,148094.0,201386.0,41331.0,41176.0,160055.0,0.0,2717.0,18830.0,4.9,6.05,2.78,2.18
19,2011Q4,137009.0,28564.0,10662.0,7923.0,7923.0,179934.0,232307.0,78288.0,78132.0,154020.0,0.0,2325.0,18120.0,5.16,5.78,5.05,3.65
20,2012Q1,80644.0,18937.0,3382.0,2699.0,2699.0,157969.0,210931.0,39458.0,39302.0,171473.0,,2282.0,20173.0,5.04,3.35,1.59,1.22
21,2012Q2,66289.0,17556.0,1626.0,2187.0,2187.0,146656.0,199137.0,38194.0,38038.0,160944.0,,2029.0,18935.0,4.98,3.3,1.32,1.07
22,2012Q3,67906.0,16836.0,4676.0,3536.0,3536.0,172508.0,218397.0,53918.0,53762.0,164479.0,,1928.0,19351.0,4.88,5.21,2.17,1.69
23,2012Q4,112193.0,32135.0,18709.0,14069.0,14069.0,188332.0,232352.0,54248.0,54092.0,178104.0,,2653.0,20953.0,3.77,12.54,8.21,6.24
24,2013Q1,128365.0,34235.0,7732.0,5799.0,5799.0,177534.0,222026.0,52107.0,51951.0,169919.0,,3019.0,19990.0,5.1,4.52,3.34,2.55
25,2013Q2,80310.0,20573.0,4976.0,5327.0,5327.0,190297.0,234349.0,59437.0,59281.0,174912.0,,3389.0,20578.0,5.02,6.63,3.09,2.33
26,2013Q3,74677.0,21220.0,4288.0,3004.0,3004.0,200966.0,247262.0,69891.0,69735.0,177372.0,,3326.0,20867.0,6.37,4.02,1.71,1.25
27,2013Q4,128545.0,35905.0,17016.0,13293.0,13293.0,256993.0,303262.0,113142.0,112986.0,190120.0,,3235.0,22367.0,7.57,10.34,7.23,4.83
28,2014Q1,82430.0,26654.0,3907.0,3074.0,3074.0,218225.0,263860.0,88519.0,88364.0,175341.0,,2913.0,20628.0,9.95,3.73,1.71,1.08
29,2014Q2,87368.0,23821.0,6421.0,5026.0,5026.0,213068.0,258512.0,78145.0,77990.0,180367.0,,2878.0,21220.0,10.25,5.75,2.83,1.92
30,2014Q3,90133.0,26767.0,6359.0,4008.0,4008.0,216546.0,264131.0,80561.0,80561.0,183570.0,,2996.0,21597.0,8.41,4.45,2.2,1.53
31,2014Q4,144837.0,37027.0,8670.0,9025.0,9025.0,231656.0,295009.0,109472.0,109472.0,185537.0,,2493.0,21828.0,10.43,6.23,4.89,3.23
32,2015Q1,71867.0,21982.0,-338.0,935.0,935.0,201009.0,270135.0,85272.0,84652.0,184863.0,,2241.0,21749.0,11.6,1.3,0.5,0.33
33,2015Q2,75930.0,24969.0,2676.0,2788.0,2788.0,181867.0,246486.0,65617.0,64997.0,180869.0,,1977.0,21279.0,20.14,3.67,1.52,1.08
34,2015Q3,63704.0,20854.0,890.0,358.0,358.0,184676.0,247358.0,66209.0,65589.0,181149.0,,1546.0,21312.0,25.29,0.56,0.2,0.15
35,2015Q4,143303.0,38268.0,21081.0,22089.0,22089.0,225311.0,286081.0,82843.0,82223.0,203238.0,,3087.0,23910.0,14.87,15.41,11.49,8.28
36,2016Q1,93713.0,34867.0,9398.0,7641.0,7641.0,210017.0,270056.0,69423.0,68803.0,200633.0,,3878.0,23604.0,13.02,8.15,3.81,2.75
37,2016Q2,91457.0,27701.0,7612.0,6128.0,6128.0,211758.0,270345.0,71466.0,70846.0,198879.0,,4272.0,23398.0,9.36,6.7,3.07,2.27
38,2016Q3,78420.0,23531.0,3389.0,2562.0,2562.0,203101.0,258565.0,56524.0,55904.0,202041.0,,4532.0,23770.0,12.8,3.27,1.28,0.97
39,2016Q4,164029.0,49066.0,17302.0,14297.0,14297.0,244294.0,296392.0,80055.0,79435.0,216337.0,,3613.0,25519.0,13.15,8.72,6.83,5.15
40,2017Q1,98410.0,29684.0,3892.0,3124.0,3124.0,212253.0,263138.0,47299.0,46679.0,215839.0,,3080.0,25460.0,13.96,3.17,1.46,1.12
41,2017Q2,79187.0,20245.0,660.0,694.0,694.0,207124.0,256623.0,55617.0,54897.0,201007.0,,2439.0,23710.0,17.49,0.88,0.33,0.27
42,2017Q3,72921.0,17472.0,-7020.0,-6041.0,-6041.0,192526.0,240598.0,54110.0,53390.0,186488.0,,1424.0,21998.0,27.03,-8.28,-3.12,-2.43
43,2017Q4,88175.0,23145.0,-234.0,-17.0,-17.0,192758.0,239964.0,53493.0,52773.0,186471.0,,-264.0,21996.0,-150.87,-0.02,-0.01,-0.01
44,2018Q1,72474.0,21875.0,-425.0,-411.0,-411.0,175590.0,222114.0,36854.0,36134.0,185260.0,,-681.0,21853.0,-32.59,-0.57,-0.22,-0.18
45,2018Q2,68612.0,14777.0,1120.0,994.0,994.0,174343.0,219736.0,33482.0,32762.0,186254.0,,-646.0,21970.0,-37.16,1.45,0.54,0.45
46,2018Q3,72965.0,19293.0,1086.0,1965.0,1965.0,181365.0,225897.0,37678.0,36958.0,188219.0,,299.0,22202.0,82.57,2.69,1.05,0.88
47,2018Q4,70262.0,19554.0,1976.0,2688.0,2688.0,193628.0,236698.0,47475.0,46755.0,189223.0,,618.0,22320.0,36.1,3.83,1.42,1.16
48,2019Q1,74880.0,23456.0,6008.0,4741.0,4741.0,191051.0,233626.0,39913.0,39493.0,193714.0,,1225.0,22850.0,17.55,6.33,2.48,2.02
