,quarter,roa
0,2004Q4,6.16
1,2005Q1,3.33
2,2005Q2,2.4
3,2005Q3,2.56
4,2005Q4,2.0
5,2006Q1,2.52
6,2006Q2,2.59
7,2006Q3,3.17
8,2006Q4,3.42
9,2007Q1,3.74
10,2007Q2,4.08
11,2007Q3,4.67
12,2007Q4,4.76
13,2008Q1,6.14
14,2008Q2,6.61
15,2008Q3,6.98
16,2008Q4,7.15
17,2009Q1,10.7
18,2009Q2,5.24
19,2009Q3,4.91
20,2009Q4,3.65
21,2010Q1,4.1
22,2010Q2,4.53
23,2010Q3,5.57
24,2010Q4,7.74
25,2011Q1,4.92
26,2011Q2,5.13
27,2011Q3,6.22
28,2011Q4,7.8
29,2012Q1,5.54
30,2012Q2,4.03
31,2012Q3,4.89
32,2012Q4,6.85
33,2013Q1,2.55
34,2013Q2,0.51
35,2013Q3,-1.03
36,2013Q4,3.81
37,2014Q1,-0.71
38,2014Q2,0.66
39,2014Q3,1.9
40,2014Q4,2.15
41,2015Q1,1.29
42,2015Q2,0.67
43,2015Q3,2.11
44,2015Q4,1.1
45,2016Q1,1.78
46,2016Q2,2.22
47,2016Q3,3.15
48,2016Q4,1.93
49,2017Q1,1.73
50,2017Q2,2.32
51,2017Q3,2.57
52,2017Q4,3.14
53,2018Q1,2.05
54,2018Q2,3.71
55,2018Q3,2.03
56,2018Q4,4.13
57,2019Q1,1.5
58,2019Q2,3.94
59,2019Q3,2.59
60,2019Q4,2.34
61,2020Q1,1.69
62,2020Q2,0.22
63,2020Q3,0.45
64,2020Q4,0.8
65,2021Q1,0.04
66,2021Q2,0.15
67,2021Q3,1.9
68,2021Q4,0.43
69,2022Q1,0.57
70,2022Q2,0.64
