quarter,trend
2005Q1,60.0
2005Q2,90.95238095238095
2005Q3,0.0
2005Q4,64.28571428571429
2006Q1,19.047619047619047
2006Q2,47.142857142857146
2006Q3,69.04761904761905
2006Q4,33.333333333333336
2007Q1,40.476190476190474
2007Q2,25.238095238095237
2007Q3,37.142857142857146
2007Q4,32.857142857142854
2008Q1,25.714285714285715
2008Q2,27.142857142857142
2008Q3,21.904761904761905
2008Q4,35.23809523809524
2009Q1,36.19047619047619
2009Q2,31.428571428571427
2009Q3,38.57142857142857
2009Q4,32.38095238095238
2010Q1,32.857142857142854
2010Q2,40.476190476190474
2010Q3,28.571428571428573
2010Q4,35.714285714285715
2011Q1,32.857142857142854
2011Q2,30.476190476190474
2011Q3,27.142857142857142
2011Q4,33.80952380952381
2012Q1,38.57142857142857
2012Q2,34.76190476190476
2012Q3,37.142857142857146
2012Q4,34.76190476190476
2013Q1,32.857142857142854
2013Q2,32.38095238095238
2013Q3,31.428571428571427
2013Q4,28.095238095238095
2014Q1,32.857142857142854
2014Q2,32.38095238095238
2014Q3,30.952380952380953
2014Q4,26.666666666666668
2015Q1,31.428571428571427
2015Q2,31.904761904761905
2015Q3,30.0
2015Q4,32.857142857142854
2016Q1,29.047619047619047
2016Q2,30.952380952380953
2016Q3,34.285714285714285
2016Q4,32.857142857142854
2017Q1,32.38095238095238
2017Q2,34.285714285714285
2017Q3,35.23809523809524
2017Q4,40.476190476190474
2018Q1,38.095238095238095
2018Q2,40.0
2018Q3,48.57142857142857
2018Q4,53.80952380952381
2019Q1,63.80952380952381
2019Q2,73.80952380952381
2019Q3,86.66666666666667
2019Q4,87.61904761904762
2020Q1,88.57142857142857
2020Q2,75.71428571428571
2020Q3,62.38095238095238
2020Q4,60.476190476190474
2021Q1,59.04761904761905
2021Q2,60.0
2021Q3,57.61904761904762
2021Q4,71.9047619047619
2022Q1,97.14285714285714
2022Q2,89.52380952380952
2022Q3,100.0
