,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2011Q3,140408.0,11143.0,12600556.403123036,,
1,2013Q1,141845.0,11258.0,12599484.810801208,-1071.5923218280077,-0.008505048721590264
2,2014Q1,153344.0,12170.0,12600164.338537388,679.5277361795306,0.0053930069316731576
3,2015Q1,149663.0,12327.0,12141072.442605663,-459091.89593172446,-3.7813125496284097
4,2017Q1,192522.0,12628.0,15245644.599303136,3104572.1566974726,20.363666071812926
5,2017Q3,311243.0,20415.0,15245799.657114867,155.0578117314726,0.001017052665119541
6,2017Q4,332577.0,21814.0,15246034.656642523,234.9995276555419,0.0015413813030600405
7,2018Q1,341299.0,22386.0,15246091.307066917,56.650424394756556,0.00037157342989607944
8,2018Q2,339484.0,22267.0,15246059.190730678,-32.116336239501834,-0.00021065336188008486
9,2018Q3,353737.0,23202.0,15245970.174984915,-89.0157457627356,-0.0005838640948464514
10,2018Q4,368687.0,24183.0,15245709.796137782,-260.37884713336825,-0.0017078827461305239
11,2019Q1,383859.0,25178.0,15245809.833982049,100.03784426674247,0.0006561661555279521
12,2019Q2,379981.0,24923.0,15246198.290735465,388.4567534159869,0.0025478925697302343
13,2019Q3,395292.0,25928.0,15245757.482258562,-440.8084769025445,-0.0028913517574676883
14,2019Q4,413778.0,27140.0,15246057.47973471,299.99747614748776,0.001967705267714286
15,2020Q1,425253.0,27893.0,15245868.138959596,-189.3407751135528,-0.0012419153398664626
16,2020Q2,419383.0,27508.0,15245855.751054239,-12.387905357405543,-8.125424744720498e-05
17,2020Q3,435746.0,28581.0,15246002.58913264,146.83807840198278,0.0009631251047185907
18,2020Q4,452851.0,23763.0,19056979.33762572,3810976.748493079,19.99780070584829
19,2021Q1,468692.0,24594.0,19057168.415060584,189.07743486389518,0.0009921591222044836
20,2021Q2,455742.0,23914.0,19057539.516601153,371.101540569216,0.0019472689023992155
21,2021Q3,472502.0,24794.0,19057110.591272082,-428.9253290705383,-0.002250736422062748
22,2021Q4,480614.0,25219.0,19057615.290059082,504.6987870000303,0.0026482788078070474
23,2022Q1,498870.0,26177.0,19057569.622187417,-45.66787166520953,-0.00023963114169627155
24,2022Q2,508738.0,26695.0,19057426.484360367,-143.13782704994082,-0.000751086864574333
