quarter,amihud,ln_amihud
2019Q1,0.6252068410574975,-0.4696727383041859
2019Q2,2.8107514025381777,1.0334518506383314
2019Q3,0.14935304723408865,-1.9014423312199027
2019Q4,3.15395238793669,1.1486563926554048
2020Q1,1.5533901174676696,0.44043971511093777
2020Q2,0.6855002145135058,-0.3776064670498303
2020Q3,0.16900893080692486,-1.7778037204439223
2020Q4,0.08574000453627567,-2.4564357649049633
2021Q1,0.0483892152820686,-3.028478314839323
2021Q2,0.14975123892049388,-1.8987797687620778
2021Q3,0.11548534062932056,-2.1586116780336986
2021Q4,0.00885285552791597,-4.727015213483787
2022Q1,0.021566763889823808,-3.836601858124628
2022Q2,0.01960905194456979,-3.9317639854514987
2022Q3,0.02684517467574638,-3.617669188302684
