,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q1,1088.0,374.0,-168.0,38.0,38.0,52146.0,58543.0,34870.0,34870.0,23673.0,0.0,31.0,18843.0,511.6,3.45,0.16,0.06
1,2009Q2,15555.0,2631.0,2012.0,1526.0,1526.0,69367.0,78524.0,55330.0,55319.0,23194.0,0.0,1303.0,18526.0,13.35,9.81,6.51,2.23
2,2009Q3,14477.0,1424.0,733.0,1258.0,1258.0,86988.0,98067.0,74244.0,74120.0,23823.0,0.0,2352.0,19088.0,7.65,8.69,5.35,1.42
3,2009Q4,39598.0,3574.0,2936.0,2485.0,2485.0,72093.0,81531.0,55388.0,55388.0,26143.0,0.0,4423.0,21059.0,4.97,6.28,9.95,2.77
4,2010Q1,1827.0,584.0,413.0,310.0,310.0,81613.0,93046.0,65048.0,65023.0,27999.0,0.0,4650.0,22664.0,4.84,16.97,1.11,0.35
5,2010Q2,23670.0,2147.0,2212.0,1701.0,1701.0,98084.0,109054.0,82643.0,82625.0,26411.0,,4795.0,21377.0,4.8,7.19,6.25,1.68
6,2010Q3,24362.0,2444.0,2002.0,1815.0,1815.0,78568.0,90034.0,61852.0,61852.0,28182.0,0.0,5259.0,22889.0,5.86,7.45,6.65,1.82
7,2010Q4,54525.0,7380.0,6720.0,5131.0,5131.0,69690.0,84075.0,50796.0,50788.0,33279.0,0.0,7464.0,27165.0,3.22,9.41,16.7,5.89
8,2011Q1,6777.0,733.0,-47.0,33.0,33.0,72832.0,87305.0,55531.0,55500.0,31773.0,0.0,7233.0,25929.0,3.07,0.48,0.1,0.04
9,2011Q2,21282.0,2076.0,2000.0,1654.0,1654.0,91132.0,107143.0,79587.0,79520.0,27556.0,0.0,7194.0,22430.0,2.72,7.77,5.58,1.7
10,2011Q3,21748.0,2908.0,2215.0,1710.0,1710.0,72085.0,87138.0,58084.0,58017.0,29054.0,0.0,7107.0,23693.0,1.87,7.86,6.04,1.76
11,2011Q4,53701.0,7997.0,6695.0,6356.0,6356.0,69634.0,84218.0,48764.0,48626.0,35454.0,0.0,8127.0,29042.0,1.77,11.84,19.71,7.42
12,2012Q1,13100.0,145.0,-463.0,52.0,52.0,79520.0,95473.0,57361.0,57311.0,38112.0,,8143.0,31272.0,2.15,0.4,0.14,0.06
13,2012Q2,32151.0,3849.0,2622.0,1732.0,1732.0,82127.0,96988.0,65753.0,65712.0,31236.0,0.0,8208.0,25557.0,2.56,5.39,4.99,1.8
14,2012Q3,26724.0,2911.0,1530.0,1709.0,1709.0,83560.0,99427.0,66506.0,66504.0,32921.0,0.0,8208.0,26981.0,2.34,6.4,5.33,1.74
15,2012Q4,67231.0,16109.0,13646.0,11590.0,11590.0,78368.0,93115.0,48621.0,48621.0,44493.0,,12570.0,36640.0,1.79,17.24,29.94,12.04
16,2013Q1,10956.0,1409.0,-15.0,56.0,56.0,73562.0,87230.0,42771.0,42771.0,44459.0,,12573.0,36626.0,3.63,0.51,0.12,0.06
