,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2008Q2,79075.0,2764.0,13937.0,178145.0,178145.0,1883761.0,2550785.0,1859677.0,1550364.0,691108.0,,4815.0,18679.0,0.0,225.29,51.55,13.97
1,2008Q3,112983.0,30829.0,49372.0,133500.0,133500.0,1730659.0,2569371.0,1818763.0,1536643.0,750608.0,,8423.0,20287.0,0.0,118.16,18.52,5.21
2,2009Q2,502250.0,171846.0,163935.0,189897.0,188530.0,1485547.0,2652128.0,1614229.0,1274817.0,994710.0,43189.0,5367.0,16579.0,0.0,37.81,37.91,14.22
3,2009Q3,476471.0,244668.0,227245.0,218381.0,217285.0,1580690.0,2788346.0,1609936.0,1197854.0,1133398.0,45012.0,6764.0,18890.0,19.52,45.83,20.42,7.99
4,2009Q4,415916.0,236951.0,208335.0,180802.0,180802.0,2301925.0,3407979.0,1081104.0,674720.0,2326875.0,0.0,8939.0,23269.0,8.45,43.47,10.45,5.84
5,2010Q1,244503.0,103521.0,69726.0,54744.0,54314.0,2263123.0,3563687.0,1340158.0,891425.0,2171326.0,52203.0,8561.0,21713.0,8.0,22.39,2.46,1.52
6,2010Q2,230604.0,92570.0,92780.0,74370.0,73085.0,2362549.0,3664503.0,1309918.0,856107.0,2302350.0,52235.0,6402.0,23024.0,10.15,32.25,3.27,2.02
7,2010Q3,231326.0,257690.0,248561.0,238866.0,237230.0,2554349.0,3889787.0,1414254.0,928852.0,2421550.0,53982.0,6118.0,24216.0,7.01,103.26,10.04,6.28
8,2010Q4,664490.0,240132.0,220203.0,151426.0,149619.0,2747830.0,4204187.0,1552809.0,1153999.0,2591951.0,59427.0,5301.0,26495.0,7.73,22.79,5.97,3.7
9,2011Q1,164408.0,50591.0,31311.0,23089.0,23487.0,2600741.0,4106298.0,1692768.0,1070149.0,2355028.0,58503.0,4894.0,23550.0,5.48,14.04,0.98,0.56
10,2011Q2,148438.0,52625.0,2193.0,2173.0,2326.0,2683352.0,4204345.0,1780370.0,951260.0,2360160.0,63815.0,4200.0,23602.0,4.36,1.46,0.1,0.06
11,2011Q3,275664.0,84433.0,49952.0,83979.0,84309.0,3303902.0,5025315.0,2437375.0,1147590.0,2439702.0,148237.0,2654.0,24397.0,7.57,30.46,3.51,1.83
