,timestamp,delta_volume,date,note
0,1198429200,1100000,2007-12-24,"Niêm yết cổ phiếu lần đầu - 1,100,000 CP"
1,1199811600,1100000,2008-01-09,"Giao dịch lần đầu - 1,100,000 CP"
2,1313341200,600045,2011-08-15,"Niêm yết cổ phiếu bổ sung - 600,045 CP"
3,1313341200,600045,2011-08-15,"Giao dịch bổ sung - 600,045 CP"
4,1373562000,1700045,2013-07-12,"Niêm yết cổ phiếu bổ sung - 1,700,045 CP"
5,1373562000,1700045,2013-07-12,"Giao dịch bổ sung - 1,700,045 CP"
6,1470762000,1359998,2016-08-10,"Niêm yết cổ phiếu bổ sung - 1,359,998 CP"
7,1473267600,1359998,2016-09-08,"Giao dịch bổ sung - 1,359,998 CP"
8,1570381200,475935,2019-10-07,"Niêm yết cổ phiếu bổ sung - 475,935 CP"
9,1571331600,475935,2019-10-18,"Giao dịch bổ sung - 475,935 CP"
10,1659286800,2617945,2022-08-01,"Niêm yết cổ phiếu bổ sung - 2,617,945 CP"
11,1660237200,2617945,2022-08-12,"Giao dịch bổ sung - 2,617,945 CP"
