,quarter,roa
0,2016Q1,0.0
1,2016Q2,0.0
2,2016Q3,0.0
3,2016Q4,1.11
4,2017Q1,1.11
5,2017Q2,1.27
6,2017Q3,1.16
7,2017Q4,1.35
8,2018Q1,0.53
9,2018Q2,0.56
10,2018Q3,0.76
11,2018Q4,0.11
12,2019Q1,0.14
13,2019Q2,0.14
14,2019Q3,0.67
15,2019Q4,0.19
16,2020Q1,0.47
17,2020Q2,0.38
18,2020Q3,0.66
19,2020Q4,2.11
20,2021Q1,1.12
21,2021Q2,1.7
22,2021Q3,1.37
23,2021Q4,4.71
24,2022Q1,0.23
25,2022Q2,1.46
