,timestamp,delta_volume,date,note
0,1345482000,7999404,2012-08-21,"Giao dịch bổ sung - 7,999,404 CP"
1,1383498000,7999222,2013-11-04,"Niêm yết cổ phiếu bổ sung - 7,999,222 CP"
2,1385917200,7999222,2013-12-02,"Giao dịch bổ sung - 7,999,222 CP"
3,1443027600,9000498,2015-09-24,"Niêm yết cổ phiếu bổ sung - 9,000,498 CP"
4,1444237200,9000498,2015-10-08,"Giao dịch bổ sung - 9,000,498 CP"
