,quarter,roa
0,2006Q3,8.04
1,2006Q4,2.63
2,2007Q1,2.83
3,2007Q2,3.6
4,2007Q3,4.91
5,2007Q4,4.09
6,2008Q1,2.27
7,2008Q2,7.63
8,2008Q3,9.46
9,2008Q4,7.64
10,2009Q1,6.68
11,2009Q2,13.19
12,2009Q3,11.24
13,2009Q4,12.96
14,2010Q1,8.81
15,2010Q2,10.45
16,2010Q3,13.46
17,2010Q4,10.77
18,2011Q1,5.14
19,2011Q2,6.38
20,2011Q3,7.31
21,2011Q4,6.0
22,2012Q1,5.84
23,2012Q2,11.76
24,2012Q3,6.99
25,2012Q4,8.52
26,2013Q1,4.77
27,2013Q2,5.33
28,2013Q3,6.08
29,2013Q4,5.19
30,2014Q1,3.01
31,2014Q2,5.18
32,2014Q3,2.76
33,2014Q4,4.5
34,2015Q1,4.69
35,2015Q2,4.31
36,2015Q3,7.98
37,2015Q4,8.09
38,2016Q1,4.21
39,2016Q2,3.83
40,2016Q3,2.03
41,2016Q4,2.26
42,2017Q1,1.0
43,2017Q2,2.53
44,2017Q3,1.75
45,2017Q4,1.84
46,2018Q1,1.38
47,2018Q2,1.71
48,2018Q3,1.96
49,2018Q4,4.14
50,2019Q1,1.33
51,2019Q2,2.15
52,2019Q3,2.74
53,2019Q4,3.8
54,2020Q1,1.6
55,2020Q2,2.66
56,2020Q3,3.67
57,2020Q4,4.2
58,2021Q1,1.56
59,2021Q2,2.35
60,2021Q3,4.19
61,2021Q4,2.48
62,2022Q1,1.66
63,2022Q2,2.24
