,timestamp,delta_volume,date,note
0,1194195600,10000000.0,2007-11-05,"Giao dịch bổ sung - 10,000,000 CP"
1,1253638800,10054000.0,2009-09-23,"Niêm yết cổ phiếu bổ sung - 10,054,000 CP"
2,1254243600,10054000.0,2009-09-30,"Giao dịch bổ sung - 10,054,000 CP"
3,1265216400,25027000.0,2010-02-04,"Niêm yết cổ phiếu bổ sung - 25,027,000 CP"
4,1265734800,25027000.0,2010-02-10,"Giao dịch bổ sung - 25,027,000 CP"
5,1350234000,37720500.0,2012-10-15,"Giao dịch bổ sung - 37,720,500 CP"
6,1350234000,37720500.0,2012-10-15,"Niêm yết cổ phiếu bổ sung - 37,720,500 CP"
7,1391706000,60000.0,2014-02-07,"Niêm yết cổ phiếu bổ sung - 60,000 CP"
8,1392310800,60000.0,2014-02-14,"Giao dịch bổ sung - 60,000 CP"
9,1408640400,2665500.0,2014-08-22,"Niêm yết cổ phiếu bổ sung - 2,665,500 CP"
10,1409158800,2665500.0,2014-08-28,"Giao dịch bổ sung - 2,665,500 CP"
11,1419526800,40000.0,2014-12-26,"Niêm yết cổ phiếu bổ sung - 40,000 CP"
12,1420650000,71187904.0,2015-01-08,"Niêm yết cổ phiếu bổ sung - 71,187,904 CP"
13,1420736400,40000.0,2015-01-09,"Giao dịch bổ sung - 40,000 CP"
14,1421168400,71187904.0,2015-01-14,"Giao dịch bổ sung - 71,187,904 CP"
15,1422291600,8536000.0,2015-01-27,"Niêm yết cổ phiếu bổ sung - 8,536,000 CP"
16,1422810000,8536000.0,2015-02-02,"Giao dịch bổ sung - 8,536,000 CP"
17,1438102800,7318634.0,2015-07-29,"Niêm yết cổ phiếu bổ sung - 7,318,634 CP"
18,1438275600,9810000.0,2015-07-31,"Niêm yết cổ phiếu bổ sung - 9,810,000 CP"
19,1438534800,7318634.0,2015-08-03,"Giao dịch bổ sung - 7,318,634 CP"
20,1438794000,9810000.0,2015-08-06,"Giao dịch bổ sung - 9,810,000 CP"
21,1438880400,19600.0,2015-08-07,"Niêm yết cổ phiếu bổ sung - 19,600 CP"
22,1439312400,19600.0,2015-08-12,"Giao dịch bổ sung - 19,600 CP"
23,1443718800,14618500.0,2015-10-02,"Niêm yết cổ phiếu bổ sung - 14,618,500 CP"
24,1444582800,14618500.0,2015-10-12,"Giao dịch bổ sung - 14,618,500 CP"
25,1449162000,1006400.0,2015-12-04,"Niêm yết cổ phiếu bổ sung - 1,006,400 CP"
26,1456333200,32090369.0,2016-02-25,"Niêm yết cổ phiếu bổ sung - 32,090,369 CP"
27,1456851600,32090369.0,2016-03-02,"Giao dịch bổ sung - 32,090,369 CP"
28,1468342800,13673830.0,2016-07-13,"Niêm yết cổ phiếu bổ sung - 13,673,830 CP"
29,1468947600,13673830.0,2016-07-20,"Giao dịch bổ sung - 13,673,830 CP"
30,1476205200,6400.0,2016-10-12,"Niêm yết cổ phiếu bổ sung - 6,400 CP"
31,1479834000,993600.0,2016-11-23,"Niêm yết cổ phiếu bổ sung - 993,600 CP"
32,1499101200,4978178.0,2017-07-04,"Niêm yết cổ phiếu bổ sung - 4,978,178 CP"
33,1499619600,4978178.0,2017-07-10,"Giao dịch bổ sung - 4,978,178 CP"
34,1511110800,1006400.0,2017-11-20,"Giao dịch bổ sung - 1,006,400 CP"
35,1531846800,236858.0,2018-07-18,"Niêm yết cổ phiếu bổ sung - 236,858 CP"
36,1532538000,236858.0,2018-07-26,"Giao dịch bổ sung - 236,858 CP"
37,1538067600,6400.0,2018-09-28,"Giao dịch bổ sung - 6,400 CP"
38,1541091600,993600.0,2018-11-02,"Giao dịch bổ sung - 993,600 CP"
39,1548954000,3000000.0,2019-02-01,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
40,1563382800,124879.0,2019-07-18,"Niêm yết cổ phiếu bổ sung - 124,879 CP"
41,1563901200,124879.0,2019-07-24,"Giao dịch bổ sung - 124,879 CP"
42,1577638800,3000000.0,2019-12-30,"Giao dịch bổ sung - 3,000,000 CP"
43,1632848400,41426.0,2021-09-29,"Niêm yết cổ phiếu bổ sung - 41,426 CP"
44,1633539600,41426.0,2021-10-07,"Giao dịch bổ sung - 41,426 CP"
45,1639933200,95193.0,2021-12-20,"Niêm yết cổ phiếu bổ sung - 95,193 CP"
46,1640538000,95193.0,2021-12-27,"Giao dịch bổ sung - 95,193 CP"
47,1648573200,,2022-03-30,Đưa cổ phiếu vào diện cảnh báo
48,1650474000,,2022-04-21,Đưa cổ phiếu ra khỏi diện cảnh báo
49,1655744400,707598.0,2022-06-21,"Niêm yết cổ phiếu bổ sung - 707,598 CP"
50,1656349200,707598.0,2022-06-28,"Giao dịch bổ sung - 707,598 CP"
