,timestamp,delta_volume,date,note
0,1263834000,13500000,2010-01-19,"Niêm yết cổ phiếu lần đầu - 13,500,000 CP"
1,1265043600,13500000,2010-02-02,"Giao dịch lần đầu - 13,500,000 CP"
2,1276016400,6750000,2010-06-09,"Niêm yết cổ phiếu bổ sung - 6,750,000 CP"
3,1276707600,6750000,2010-06-17,"Giao dịch bổ sung - 6,750,000 CP"
4,1309798800,20249948,2011-07-05,"Niêm yết cổ phiếu bổ sung - 20,249,948 CP"
5,1310058000,20249948,2011-07-08,"Giao dịch bổ sung - 20,249,948 CP"
6,1348074000,10124974,2012-09-20,"Niêm yết cổ phiếu bổ sung - 10,124,974 CP"
7,1348074000,10124974,2012-09-20,"Giao dịch bổ sung - 10,124,974 CP"
8,1378227600,5062477,2013-09-04,"Niêm yết cổ phiếu bổ sung - 5,062,477 CP"
9,1378227600,5062477,2013-09-04,"Giao dịch bổ sung - 5,062,477 CP"
10,1409763600,9466806,2014-09-04,"Niêm yết cổ phiếu bổ sung - 9,466,806 CP"
11,1410714000,9466806,2014-09-15,"Giao dịch bổ sung - 9,466,806 CP"
12,1450198800,3257679,2015-12-16,"Niêm yết cổ phiếu bổ sung - 3,257,679 CP"
13,1451235600,3257679,2015-12-28,"Giao dịch bổ sung - 3,257,679 CP"
14,1460307600,651540,2016-04-11,"Niêm yết cổ phiếu bổ sung - 651,540 CP"
15,1461517200,325770,2016-04-25,"Giao dịch bổ sung - 325,770 CP"
16,1474995600,6904656,2016-09-28,"Niêm yết cổ phiếu bổ sung - 6,904,656 CP"
17,1476032400,6904656,2016-10-10,"Giao dịch bổ sung - 6,904,656 CP"
18,1488128400,325770,2017-02-27,"Giao dịch bổ sung - 325,770 CP"
19,1539709200,18983956,2018-10-17,"Niêm yết cổ phiếu bổ sung - 18,983,956 CP"
20,1540832400,18913698,2018-10-30,"Giao dịch bổ sung - 18,913,698 CP"
21,1552842000,449,2019-03-18,Giao dịch bổ sung - 449 CP
22,1562864400,23729253,2019-07-12,"Niêm yết cổ phiếu bổ sung - 23,729,253 CP"
23,1563814800,23729253,2019-07-23,"Giao dịch bổ sung - 23,729,253 CP"
24,1568566800,69809,2019-09-16,"Giao dịch bổ sung - 69,809 CP"
25,1594746000,35593729,2020-07-15,"Niêm yết cổ phiếu bổ sung - 35,593,729 CP"
26,1595782800,35593729,2020-07-27,"Giao dịch bổ sung - 35,593,729 CP"
27,1630342800,9356700,2021-08-31,"Niêm yết cổ phiếu bổ sung - 9,356,700 CP"
28,1631638800,9356700,2021-09-15,"Giao dịch bổ sung - 9,356,700 CP"
29,1643043600,32725697,2022-01-25,"Niêm yết cổ phiếu bổ sung - 32,725,697 CP"
30,1644512400,32725697,2022-02-11,"Giao dịch bổ sung - 32,725,697 CP"
31,1647190800,7481400,2022-03-14,"Niêm yết cổ phiếu bổ sung - 7,481,400 CP"
32,1647968400,7481400,2022-03-23,"Giao dịch bổ sung - 7,481,400 CP"
33,1660582800,40767083,2022-08-16,"Niêm yết cổ phiếu bổ sung - 40,767,083 CP"
34,1661360400,40767083,2022-08-25,"Giao dịch bổ sung - 40,767,083 CP"
