,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2016Q3,8088494.0,900419.0,-14820.0,13734.0,9792.0,,,,,,,0.0,0.0,0.0,0.17,0.0,0.0
1,2017Q1,9436041.0,1516685.0,-28793.0,-41751.0,-33009.0,,,,,,,0.0,0.0,0.0,-0.44,0.0,0.0
2,2017Q2,10359917.0,996227.0,366863.0,335361.0,327779.0,,,,,,,0.0,0.0,0.0,3.24,0.0,0.0
3,2017Q3,8232999.0,1597883.0,-54779.0,-67959.0,-61772.0,21461010.0,85192429.0,73832642.0,7082278.0,11359787.0,,221.0,10755.0,0.0,-0.83,-1.09,-0.15
4,2018Q1,9754557.0,1353521.0,526123.0,433980.0,410329.0,20032892.0,81228456.0,70940711.0,12191343.0,10287744.0,0.0,632.0,9832.0,25.79,4.45,4.09,0.5
5,2018Q2,10574128.0,1526242.0,40358.0,7984.0,5992.0,19891289.0,80186726.0,69696913.0,10319331.0,10489813.0,,331.0,10025.0,39.84,0.08,0.06,0.01
5,2018Q3,10574128.0,1526242.0,40358.0,7984.0,5992.0,19891289.0,80186726.0,69696913.0,10319331.0,10489813.0,,331.0,10025.0,39.84,0.08,0.06,0.01
7,2018Q4,10293681.0,1099688.0,354932.0,332744.0,331211.0,20328480.0,78301675.0,67876395.0,11818794.0,10425280.0,,177.0,9744.0,67.96,3.23,3.23,0.43
7,2019Q1,10293681.0,1099688.0,354932.0,332744.0,331211.0,20328480.0,78301675.0,67876395.0,11818794.0,10425280.0,,177.0,9744.0,67.96,3.23,3.23,0.43
8,2019Q2,12086784.0,1472595.0,151505.0,43245.0,29965.0,21256693.0,78643118.0,67929777.0,14144003.0,10713341.0,,199.0,10013.0,51.26,0.36,0.28,0.04
9,2019Q3,10441595.0,1315187.0,129143.0,73962.0,72037.0,18664901.0,75827259.0,64177589.0,10578377.0,11649670.0,,405.0,10888.0,25.69,0.71,0.64,0.09
10,2019Q4,11569327.0,1470094.0,619793.0,467224.0,436542.0,20983344.0,76820648.0,64703755.0,13518472.0,12116893.0,,813.0,11325.0,11.81,4.04,3.67,0.57
11,2020Q1,11058963.0,1146195.0,-364383.0,-372819.0,-379139.0,21390029.0,76096399.0,64407880.0,12320753.0,11688519.0,,149.0,10924.0,63.77,-3.37,-3.19,-0.5
12,2020Q2,10467802.0,934786.0,1215757.0,1114919.0,1096002.0,20930415.0,74657177.0,61897361.0,13176936.0,12759816.0,,1145.0,11925.0,9.17,10.65,8.97,1.45
13,2020Q3,9248643.0,1239908.0,637449.0,545640.0,542014.0,20997873.0,73617870.0,60020647.0,11465592.0,13597223.0,,1585.0,12708.0,7.26,5.9,4.11,0.73
14,2020Q4,9539977.0,1561694.0,1005667.0,723227.0,718672.0,20884688.0,72639091.0,57519836.0,11301343.0,15119255.0,,1848.0,14131.0,9.47,7.58,5.01,0.98
15,2021Q1,9142237.0,834458.0,925975.0,790258.0,786039.0,22072520.0,72795442.0,57041199.0,11085062.0,15754243.0,,2937.0,14724.0,5.89,8.64,5.12,1.08
16,2021Q2,10492755.0,1219642.0,891365.0,757951.0,756855.0,21366079.0,71515521.0,55198057.0,12177766.0,16317464.0,,2620.0,15250.0,6.68,7.22,4.72,1.05
17,2021Q3,8762174.0,893985.0,1063620.0,903375.0,888853.0,21286947.0,70556931.0,53776396.0,11544822.0,16780535.0,,2936.0,14936.0,9.67,10.31,5.37,1.25
18,2021Q4,9298092.0,1397988.0,891214.0,584280.0,566367.0,20734359.0,69262195.0,51898388.0,11807760.0,17363807.0,,2758.0,15456.0,14.21,6.28,3.32,0.81
19,2022Q1,10904668.0,1311224.0,1059336.0,843768.0,847428.0,21974130.0,70602460.0,52349543.0,14264562.0,18252917.0,,2785.0,16247.0,12.68,7.74,4.75,1.22
20,2022Q2,11891298.0,1214212.0,498889.0,419523.0,407394.0,25462522.0,72976054.0,54533172.0,16591504.0,18442882.0,,2436.0,16416.0,10.75,3.53,2.22,0.57
