,quarter,roa
0,2009Q4,1.3
1,2010Q1,0.28
2,2010Q2,0.75
3,2010Q3,0.41
4,2010Q4,0.97
5,2011Q1,0.22
6,2011Q2,1.51
7,2011Q3,0.49
8,2011Q4,0.15
9,2012Q1,0.58
10,2012Q2,0.76
11,2012Q3,0.35
12,2012Q4,0.28
13,2013Q1,-0.06
14,2013Q2,-0.11
15,2013Q3,-0.06
16,2013Q4,0.64
17,2014Q1,0.27
18,2014Q2,0.7
19,2014Q3,0.27
20,2014Q4,1.19
21,2015Q1,0.18
22,2015Q2,0.09
23,2015Q3,0.48
24,2015Q4,1.09
25,2016Q1,0.04
26,2016Q2,0.89
27,2016Q3,0.63
28,2016Q4,2.35
29,2017Q1,0.15
30,2017Q2,7.09
31,2017Q3,0.07
32,2017Q4,4.79
33,2018Q1,6.06
34,2018Q2,13.0
35,2018Q3,0.17
36,2018Q4,1.06
37,2019Q1,0.44
38,2019Q2,0.01
39,2019Q3,0.04
40,2019Q4,0.03
41,2020Q1,-0.16
42,2020Q2,-0.5
43,2020Q3,0.11
44,2020Q4,4.56
45,2021Q1,0.13
46,2021Q2,0.09
47,2021Q3,0.45
48,2021Q4,1.83
49,2022Q1,1.87
50,2022Q2,4.18
