,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2009Q4,36647.0,14659.0,2499965.891261341,,,0.8141511242767926
1,2010Q1,37738.0,15095.0,2500033.123550845,67.23228950379416,0.0026892559490693012,0.8289927450451622
2,2010Q2,90451.0,18090.0,5000055.279159756,2500022.1556089115,49.99989032179325,0.7868847992589739
3,2010Q3,92634.0,18527.0,4999946.024720678,-109.25443907827139,-0.0021851123699755315,0.8053895150859435
4,2010Q4,94889.0,18978.0,4999947.307408579,1.2826879005879164,2.565402836720534e-05,0.8007268899069081
5,2011Q1,112362.0,22472.0,5000088.999644001,141.69223542232066,0.0028337942671102243,0.783400510351196
6,2011Q2,118186.0,23637.0,5000042.306553286,-46.69309071544558,-0.000933853912680848,0.7838379492056419
7,2011Q3,121942.0,24388.0,5000082.0075446945,39.70099140889943,0.0007940068052682744,0.7838763266749538
8,2011Q4,121800.0,24360.0,5000000.0,-82.00754469446838,-0.0016401508938893676,0.812345490158823
9,2012Q1,155640.0,31128.0,5000000.0,0.0,0.0,0.7603593744920235
10,2012Q2,151914.0,30383.0,4999967.086857783,-32.913142217323184,-0.0006582671774747095,0.7787595744075105
11,2012Q3,160867.0,32173.0,5000062.163926274,95.07706849090755,0.0019015177286565725,0.77103523152609
12,2012Q4,160088.0,32018.0,4999937.5351364855,-124.62878978811204,-0.0024926069358326493,0.7717274900882889
13,2013Q1,91340.0,18268.0,5000000.0,62.46486351452768,0.0012492972702905535,0.8357973877526627
14,2013Q2,90608.0,18122.0,4999889.636905419,-110.36309458129108,-0.002207310612751807,0.8404306473420015
15,2013Q3,90603.0,18121.0,4999889.630815077,-0.006090342067182064,-1.2180953014735294e-07,0.8337018495466791
16,2013Q4,93520.0,18704.0,5000000.0,110.36918492335826,0.0022073836984671654,0.8417509065127257
17,2014Q1,94983.0,18997.0,4999894.720218982,-105.2797810183838,-0.0021056399566303837,0.8202127700309163
18,2014Q2,96520.0,19304.0,5000000.0,105.2797810183838,0.002105595620367676,0.8224951937453076
19,2014Q3,98203.0,10911.0,9000366.602511227,4000366.602511227,44.446707330733275,0.8141783745089459
20,2014Q4,105381.0,11709.0,9000000.0,-366.6025112271309,-0.00407336123585701,0.803283967346571
21,2015Q1,114013.0,12668.0,9000078.939059047,78.93905904702842,0.0008770929630899599,0.7592757967605684
22,2015Q2,116118.0,11612.0,9999827.764381675,999748.825322628,9.997660448549196,0.7542793763413105
23,2015Q3,115789.0,11579.0,9999913.636756197,85.87237452156842,0.0008587311614965503,0.7511572913731549
24,2015Q4,121808.0,12181.0,9999835.809867827,-77.82688836939633,-0.0007782816623108635,0.7351159265003329
25,2016Q1,122535.0,12254.0,9999591.96996899,-243.8398988377303,-0.002438498486438607,0.7000734287111163
26,2016Q2,120370.0,12037.0,10000000.0,408.03003101050854,0.004080300310105085,0.7278437350002064
27,2016Q3,120115.0,12012.0,9999583.74958375,-416.25041625089943,-0.004162677434130462,0.7134004907769897
28,2016Q4,131924.0,13192.0,10000303.214069134,719.4644853845239,0.007194426708705496,0.7003658961078435
29,2017Q1,133960.0,13396.0,10000000.0,-303.21406913362443,-0.0030321406913362443,0.6992177310221169
30,2017Q2,192794.0,19279.0,10000207.47964106,207.47964105941355,0.002074753363685817,0.647860336757072
31,2017Q3,187737.0,18774.0,9999840.20453819,-367.2751028686762,-0.0036728097185192727,0.6813895854297237
32,2017Q4,237589.0,23759.0,9999957.910686476,117.70614828541875,0.0011770664370460181,0.6021371039362166
33,2018Q1,272839.0,27284.0,9999963.348482627,5.437796151265502,5.437816081686561e-05,0.5278573792676278
34,2018Q2,344202.0,34420.0,10000058.10575247,94.75726984255016,0.0009475671925150279,0.5019577194629542
35,2018Q3,339970.0,33997.0,10000000.0,-58.105752469971776,-0.0005810575246997178,0.5155845906462748
36,2018Q4,346119.0,17306.0,19999942.21657229,9999942.216572288,49.99985554101335,0.5493441689438955
37,2019Q1,329187.0,16058.0,20499875.451488353,499933.2349160649,2.4387135234022517,0.5488654717038052
38,2019Q2,309583.0,15102.0,20499470.268838566,-405.1826497875154,-0.0019765518058456237,0.5732032461313171
39,2019Q3,312654.0,15251.0,20500557.340502262,1087.0716636963189,0.0053026444385910814,0.5818462184993115
40,2019Q4,315569.0,15394.0,20499480.317006625,-1077.0234956368804,-0.005253906338022473,0.6799869784903079
41,2020Q1,325405.0,15873.0,20500535.5005355,1055.1835288740695,0.005147102273726004,0.6452899163759411
42,2020Q2,323419.0,15777.0,20499397.85764087,-1137.642894629389,-0.005549640543248192,0.6664975528437327
43,2020Q3,321192.0,14922.0,21524728.588661037,1025330.7310201675,4.763501322661504,0.6582056620321034
44,2020Q4,401080.0,18633.0,21525250.898942735,522.3102816976607,0.0024265003188572135,0.6512796608338408
45,2021Q1,369265.0,17155.0,21525211.30865637,-39.59028636664152,-0.00018392519264477688,0.7132414546992388
46,2021Q2,368847.0,17136.0,21524684.87394958,-526.4347067885101,-0.0024457255001471907,0.7606827730859554
47,2021Q3,374474.0,16413.0,22815694.876012918,1291010.0020633377,5.658429467430466,0.8128660168512903
48,2021Q4,424314.0,18597.0,22816260.687207613,565.8111946955323,0.002479859440827504,0.8021543616915993
49,2022Q1,489207.0,21441.0,22816426.472645864,165.7854382507503,0.0007266056253353565,0.7937629788792354
50,2022Q2,646298.0,28326.0,22816423.074207444,-3.3984384201467037,-1.4894702859837958e-05,0.7206652187485239
