,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2007Q2,,,,,,144580.0,192074.0,157701.0,157682.0,34373.0,,0.0,23836.0,0.0,0.0,0.0,0.0
1,2007Q3,13569.0,1978.0,1594.0,1186.0,1186.0,145442.0,193242.0,160360.0,160345.0,32882.0,0.0,790.0,23828.0,324.5,8.74,3.53,0.62
2,2007Q4,29779.0,5270.0,2117.0,1897.0,1897.0,154116.0,212352.0,176343.0,176318.0,36009.0,0.0,2055.0,25117.0,153.66,6.37,5.51,0.94
3,2008Q1,30319.0,8992.0,4588.0,3373.0,3373.0,122337.0,207034.0,164806.0,164784.0,42228.0,0.0,4304.0,29263.0,17.01,11.13,8.37,1.64
4,2008Q2,28411.0,12497.0,8557.0,5343.0,5343.0,117828.0,201270.0,156696.0,156674.0,44574.0,0.0,7866.0,30827.0,5.56,18.81,12.31,2.62
5,2008Q3,18202.0,5423.0,4044.0,2867.0,2867.0,107689.0,188759.0,139396.0,139374.0,49362.0,0.0,8987.0,32905.0,6.01,15.75,6.1,1.47
6,2008Q4,43272.0,10919.0,7737.0,5779.0,5779.0,122679.0,203125.0,148056.0,148002.0,55070.0,0.0,10901.0,21557.0,2.75,13.36,11.07,2.95
7,2009Q1,23633.0,14826.0,10469.0,7656.0,7656.0,133822.0,209684.0,144576.0,144522.0,65108.0,0.0,11850.0,25573.0,2.49,32.4,12.67,3.67
8,2009Q2,19616.0,11396.0,8445.0,6828.0,6828.0,132571.0,209207.0,140742.0,140689.0,68465.0,0.0,11164.0,26386.0,6.4,34.81,10.22,3.26
9,2009Q3,43168.0,15512.0,12935.0,9702.0,9702.0,138418.0,214354.0,132892.0,132963.0,81462.0,0.0,12868.0,31081.0,7.41,22.47,12.94,4.58
10,2009Q4,59067.0,35516.0,29209.0,31069.0,31069.0,117928.0,193272.0,88396.0,88237.0,104876.0,0.0,22103.0,41314.0,3.54,52.6,33.35,15.24
11,2010Q1,22797.0,11816.0,10216.0,7657.0,7657.0,125012.0,200766.0,90971.0,90813.0,109795.0,0.0,22104.0,43918.0,3.73,33.59,7.13,3.89
12,2010Q2,29268.0,20959.0,19321.0,13881.0,13881.0,129583.0,207203.0,93401.0,73262.0,113802.0,0.0,23842.0,37396.0,3.65,47.43,12.42,6.8
13,2010Q3,30272.0,13625.0,9861.0,7212.0,7212.0,140386.0,218423.0,105646.0,85516.0,112776.0,0.0,21817.0,37054.0,3.03,23.82,6.37,3.39
