,quarter,roa
0,2009Q4,13.41
1,2010Q1,0.02
2,2010Q2,1.79
3,2010Q3,1.21
4,2010Q4,-4.21
5,2011Q1,-0.57
6,2011Q2,1.71
7,2011Q3,-0.52
8,2011Q4,-0.43
9,2012Q1,-0.65
10,2012Q2,0.1
11,2012Q3,-0.61
12,2012Q4,-0.48
13,2013Q1,-0.57
14,2013Q2,-0.51
15,2013Q3,-0.7
16,2013Q4,-0.98
17,2014Q1,-0.21
18,2014Q2,-0.45
19,2014Q3,0.26
20,2014Q4,1.88
21,2015Q1,0.01
22,2015Q2,-0.58
23,2015Q3,-0.43
24,2015Q4,-0.35
25,2016Q1,-0.33
26,2016Q2,-0.07
27,2016Q3,1.2
28,2016Q4,-0.17
29,2017Q1,-0.19
30,2017Q2,-0.17
31,2017Q3,-0.95
32,2017Q4,-1.68
33,2018Q1,-2.18
34,2018Q2,1.22
35,2018Q3,-0.49
36,2018Q4,6.39
37,2019Q1,-0.22
38,2019Q2,-0.66
39,2019Q3,-0.39
40,2019Q4,-0.34
41,2020Q1,-0.79
42,2020Q2,-0.34
43,2020Q3,-0.32
44,2020Q4,1.24
45,2021Q1,-0.28
46,2021Q2,0.02
47,2021Q3,4.92
48,2021Q4,-0.39
49,2022Q1,-0.22
50,2022Q2,-0.67
