,quarter,roa
0,2011Q3,2.58
1,2011Q4,2.56
2,2012Q1,0.21
3,2012Q2,0.16
4,2012Q3,0.2
5,2012Q4,1.47
6,2013Q1,-0.5
7,2013Q2,-0.02
8,2013Q3,0.75
9,2013Q4,1.53
10,2014Q1,-0.74
11,2014Q2,0.03
12,2014Q3,2.52
13,2014Q4,3.01
14,2015Q1,0.44
15,2015Q2,1.8
16,2015Q3,3.63
17,2015Q4,2.53
18,2016Q1,0.62
19,2016Q2,2.63
20,2016Q3,5.6
21,2016Q4,0.32
22,2017Q1,0.28
23,2017Q2,3.63
24,2017Q3,1.21
25,2017Q4,1.17
26,2018Q1,0.56
27,2018Q2,1.58
28,2018Q3,2.27
29,2018Q4,2.08
30,2019Q1,0.22
31,2019Q2,0.02
32,2019Q3,1.3
33,2019Q4,1.77
34,2020Q1,0.27
35,2020Q2,0.29
36,2020Q3,3.06
37,2020Q4,2.46
38,2021Q1,0.28
39,2021Q2,-1.84
40,2021Q3,1.56
41,2021Q4,4.19
42,2022Q1,-0.75
