,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2009Q4,764450.0,23026.0,33199426.734995224,,
1,2010Q1,796455.0,23990.0,33199458.10754481,31.37254958599806,9.449717367184504e-05
2,2010Q2,843205.0,25398.0,33199661.39066068,203.28311587125063,0.0006123047867242277
3,2010Q3,902925.0,26674.0,33850378.645872384,650717.2552117035,1.9223337559063023
4,2010Q4,1204599.0,27440.0,43899380.466472305,10049001.820599921,22.890987785749598
5,2011Q1,1213579.0,27644.0,43900267.68919115,887.2227188423276,0.0020209961477314045
6,2011Q2,1213015.0,27631.0,43900510.29640621,242.6072150617838,0.0005526296013958729
7,2011Q3,1220873.0,27810.0,43900503.416037396,-6.880368813872337,-1.5672642176032208e-05
8,2011Q4,1209392.0,27549.0,43899669.6794802,-833.7365571931005,-0.0018991864022676454
9,2012Q1,1132615.0,25800.0,43899806.20155039,136.52207018435,0.00031098558740227087
10,2012Q2,1141434.0,26001.0,43899619.24541364,-186.9561367481947,-0.00042587188673106024
11,2012Q3,1180267.0,26885.0,43900576.529663384,957.2842497453094,0.002180573298618248
12,2012Q4,1113225.0,25358.0,43900347.03052291,-229.49914047122002,-0.000522772952823481
13,2013Q1,1123071.0,23363.0,48070496.083550915,4170149.0530280024,8.675069726303432
14,2013Q2,1059767.0,22046.0,48070715.77610451,219.69255359470844,0.0004570195181156747
15,2013Q3,951124.0,19786.0,48070554.93783483,-160.83826968073845,-0.00033458791954604143
16,2013Q4,939001.0,19534.0,48070082.93232313,-472.005511701107,-0.0009819111657569507
17,2014Q1,1043324.0,21704.0,48070586.06708441,503.1347612813115,0.001046658263286341
18,2014Q2,1436951.0,19159.0,75001357.06456496,26930770.99748055,35.90704495426287
19,2014Q3,1467449.0,19566.0,74999948.89093325,-1408.1736317127943,-0.0018775661217590891
20,2014Q4,1498479.0,19980.0,74998948.94894895,-999.941984295845,-0.0013332746635909467
21,2015Q1,2400061.0,19048.0,126000682.48635027,51001733.53740132,40.47734705161328
22,2015Q2,2488112.0,19747.0,125999493.59396364,-1188.8923866301775,-0.0009435691785090911
23,2015Q3,2557534.0,20298.0,125999310.27687457,-183.31708906590939,-0.00014549054964117108
24,2015Q4,4184647.0,23248.0,180000301.10117,54000990.82429543,30.000500273576726
25,2016Q1,4217690.0,23432.0,179997012.63229772,-3288.4688722789288,-0.0018269574723424398
26,2016Q2,4362173.0,24234.0,180002187.00998598,5174.377688258886,0.002874619344470424
27,2016Q3,4417640.0,24542.0,180003259.7180344,1072.708048403263,0.0005959381236115411
28,2016Q4,4388421.0,18754.0,233999200.17063028,53995940.45259589,23.0752671005809
29,2017Q1,4473938.0,19119.0,234004811.9671531,5611.796522825956,0.0023981543266784083
30,2017Q2,4632986.0,19799.0,234001010.15202788,-3801.8151252269745,-0.0016247003048221788
31,2017Q3,4793292.0,20484.0,234001757.4692443,747.3172164261341,0.0003193639332065088
32,2017Q4,6196066.0,18441.0,335994035.0306383,101992277.56139398,30.355383407950562
33,2018Q1,6502375.0,16766.0,387831027.0786115,51836992.047973216,13.365870296258196
34,2018Q2,6399836.0,16502.0,387821839.77699673,-9187.301614761353,-0.0023689490050493767
35,2018Q3,6364027.0,16409.0,387837589.1279176,15749.350920855999,0.004060810855458754
36,2018Q4,6900366.0,16667.0,414013679.7264055,26176090.598487914,6.322518283885202
37,2019Q1,7001953.0,16912.0,414022764.90066224,9085.174256742,0.0021943658723504816
38,2019Q2,6870190.0,12764.0,538247414.6035726,124224649.70291036,23.079469837194427
39,2019Q3,7259480.0,13334.0,544433778.3110844,6186363.707511783,1.1362931460099361
40,2019Q4,7664436.0,14078.0,544426481.0342379,-7297.276846528053,-0.0013403603793602286
41,2020Q1,7818542.0,14361.0,544428800.2228258,2319.1885879039764,0.0004259856544978463
42,2020Q2,7570914.0,13906.0,544435064.0011506,6263.778324842453,0.001150509718975267
43,2020Q3,7775067.0,13914.0,558794523.5015093,14359459.5003587,2.569720871704269
44,2020Q4,8157757.0,14599.0,558788752.6542914,-5770.847217917442,-0.001032742192913772
45,2021Q1,8363886.0,14967.0,558821807.9775506,33055.32325923443,0.005915181331033944
46,2021Q2,8675597.0,13924.0,623067868.4286125,64246060.451061845,10.311245966365025
47,2021Q3,9804007.0,15249.0,642927864.1222376,19859995.693625093,3.088992840703694
48,2021Q4,10221057.0,15897.0,642955085.8652576,27221.74302005768,0.0042338483073703324
49,2022Q1,11140669.0,17328.0,642928728.0701754,-26357.795082211494,-0.004099644942189386
50,2022Q2,11355962.0,17663.0,642923738.8892034,-4989.180971980095,-0.0007760144275587081
