,timestamp,delta_volume,date,note
0,1398704400,770000,2014-04-29,"Niêm yết cổ phiếu bổ sung - 770,000 CP"
1,1400173200,770000,2014-05-16,"Giao dịch bổ sung - 770,000 CP"
2,1434042000,8530000,2015-06-12,"Niêm yết cổ phiếu bổ sung - 8,530,000 CP"
3,1435251600,2930000,2015-06-26,"Giao dịch bổ sung - 2,930,000 CP"
4,1464454800,5600000,2016-05-29,"Giao dịch bổ sung - 5,600,000 CP"
5,1652979600,11500000,2022-05-20,"Niêm yết cổ phiếu bổ sung - 11,500,000 CP"
6,1655226000,10428252,2022-06-15,"Giao dịch bổ sung - 10,428,252 CP"
7,1681059600,1071748,2023-04-10,"Giao dịch bổ sung - 1,071,748 CP"
