,quarter,roa
0,2009Q1,0.0
1,2009Q2,0.0
2,2009Q3,0.0
3,2009Q4,0.0
4,2010Q1,2.44
5,2010Q2,3.54
6,2010Q3,5.63
7,2010Q4,6.0
8,2011Q1,5.11
9,2011Q2,3.66
10,2011Q3,3.73
11,2011Q4,3.05
12,2012Q1,0.54
13,2012Q2,1.74
14,2012Q3,2.35
15,2012Q4,0.26
16,2013Q1,-0.48
17,2013Q2,1.97
18,2013Q3,2.58
19,2013Q4,2.19
20,2014Q1,2.58
21,2014Q2,2.41
22,2014Q3,2.98
23,2014Q4,3.0
24,2015Q1,2.54
25,2015Q2,3.18
26,2015Q3,3.54
27,2015Q4,3.17
28,2016Q1,2.73
29,2016Q2,5.5
30,2016Q3,4.32
31,2016Q4,5.03
32,2017Q1,4.28
33,2017Q2,6.63
34,2017Q3,7.1
35,2017Q4,7.58
36,2018Q1,4.48
37,2018Q2,6.6
38,2018Q3,6.87
39,2018Q4,4.09
40,2019Q1,2.57
41,2019Q2,2.66
42,2019Q3,2.54
43,2019Q4,1.8
44,2020Q1,1.32
45,2020Q2,1.2
46,2020Q3,1.34
47,2020Q4,0.49
48,2021Q1,0.98
49,2021Q2,-0.1
50,2021Q3,-0.63
51,2021Q4,-0.42
52,2022Q1,-0.25
53,2022Q2,0.25
