,timestamp,delta_volume,date,note
0,1185123600,596280.0,2007-07-23,"Niêm yết cổ phiếu bổ sung - 596,280 CP"
1,1185123600,596280.0,2007-07-23,"Giao dịch bổ sung - 596,280 CP"
2,1201453200,2100000.0,2008-01-28,"Niêm yết cổ phiếu bổ sung - 2,100,000 CP"
3,1201453200,2100000.0,2008-01-28,"Giao dịch bổ sung - 2,100,000 CP"
4,1220806800,459912.0,2008-09-08,"Niêm yết cổ phiếu bổ sung - 459,912 CP"
5,1220806800,459912.0,2008-09-08,"Giao dịch bổ sung - 459,912 CP"
6,1249923600,324975.0,2009-08-11,"Giao dịch bổ sung - 324,975 CP"
7,1281891600,337934.0,2010-08-16,"Niêm yết cổ phiếu bổ sung - 337,934 CP"
8,1281891600,337934.0,2010-08-16,"Giao dịch bổ sung - 337,934 CP"
9,1315155600,527111.0,2011-09-05,"Niêm yết cổ phiếu bổ sung - 527,111 CP"
10,1315155600,527111.0,2011-09-05,"Giao dịch bổ sung - 527,111 CP"
11,1346259600,558662.0,2012-08-30,"Niêm yết cổ phiếu bổ sung - 558,662 CP"
12,1346259600,558662.0,2012-08-30,"Giao dịch bổ sung - 558,662 CP"
13,1381165200,296051.0,2013-10-08,"Niêm yết cổ phiếu bổ sung - 296,051 CP"
14,1381165200,296051.0,2013-10-08,"Giao dịch bổ sung - 296,051 CP"
15,1395594000,,2014-03-24,Đưa cổ phiếu vào diện cảnh báo
16,1459357200,,2016-03-31,Đưa cổ phiếu ra khỏi diện cảnh báo
17,1475514000,203265.0,2016-10-04,"Niêm yết cổ phiếu bổ sung - 203,265 CP"
18,1476378000,203265.0,2016-10-14,"Giao dịch bổ sung - 203,265 CP"
19,1522688400,,2018-04-03,Đưa cổ phiếu vào diện cảnh báo
20,1554829200,,2019-04-10,Đưa cổ phiếu vào diện kiểm soát
21,1585155600,,2020-03-26,Đưa cổ phiếu ra khỏi diện kiểm soát
22,1585587600,,2020-03-31,Đưa cổ phiếu vào diện cảnh báo
