,date,quarter,price,shares_est,market_cap
0,2006-09-29,2006Q3,70.5,189946849.4630918,13391252887148
1,2006-12-29,2006Q4,72.0,208933825.1732618,15043235412475
2,2007-03-30,2007Q1,148.0,208943998.8938053,30923711836283
3,2007-06-29,2007Q2,66.0,234008973.71982053,15444592265508
4,2007-09-28,2007Q3,70.0,444883395.7061257,31141837699429
5,2007-12-28,2007Q4,65.5,444869215.0424385,29138933585280
6,2008-03-31,2008Q1,37.1,444893777.1721498,16505559133087
7,2008-06-30,2008Q2,21.9,444880961.298377,9742893052434
8,2008-09-30,2008Q3,23.8,511576416.9715643,12175518723923
9,2008-12-31,2008Q4,18.4,511566601.6894087,9412825471085
10,2009-03-31,2009Q1,16.2,511600000.0,8287920000000
11,2009-06-30,2009Q2,34.9,511588219.5269048,17854428861489
12,2009-09-30,2009Q3,33.0,588311154.475639,19414268097696
13,2009-12-31,2009Q4,24.1,684642158.7301587,16499876025397
14,2010-03-31,2010Q1,21.7,682900837.3122967,14818948169677
15,2010-06-30,2010Q2,20.8,701299156.1746584,14587022448433
16,2010-09-30,2010Q3,16.7,952058782.5116798,15899381667945
17,2010-12-31,2010Q4,16.2,963868583.4317971,15614671051595
18,2011-03-31,2011Q1,14.0,961178786.3269747,13456503008578
19,2011-06-30,2011Q2,12.0,917905221.6480829,11014862659777
20,2011-09-30,2011Q3,14.3,917950376.4320786,13126690382979
21,2011-12-30,2011Q4,15.1,1073986044.4510078,16217189271210
22,2012-03-30,2012Q1,23.2,1073944510.781766,24915512650137
23,2012-06-29,2012Q2,22.2,1073930841.2649677,23841264676082
24,2012-09-28,2012Q3,20.0,1073935510.572654,21478710211453
25,2012-12-28,2012Q4,19.9,1073972455.7610698,21372051869645
26,2013-03-29,2013Q1,20.7,1074008386.3721452,22231973597903
27,2013-06-28,2013Q2,17.5,1073962608.3678854,18794345646438
28,2013-09-30,2013Q3,17.7,1242530474.894132,21992789405626
29,2013-12-31,2013Q4,17.2,1242533969.2710989,21371584271463
30,2014-03-31,2014Q1,19.9,1242507018.992568,24725889677952
31,2014-06-30,2014Q2,20.6,1242524369.869979,25596002019322
32,2014-09-30,2014Q3,19.1,1242545511.965752,23732619278546
33,2014-12-31,2014Q4,18.0,1242531357.4473937,22365564434053
34,2015-03-31,2015Q1,18.7,1242471377.3409483,23234214756276
35,2015-06-30,2015Q2,18.6,1242486598.0732682,23110250724163
36,2015-09-30,2015Q3,16.4,1242532110.0917432,20377526605505
37,2015-12-31,2015Q4,13.1,1885137931.0344827,24695306896552
38,2016-03-31,2016Q1,10.3,1885252306.1580653,19418098753428
39,2016-06-30,2016Q2,11.3,1885239655.0294385,21303208101833
40,2016-09-30,2016Q3,9.32,1885168468.3186429,17569770124730
41,2016-12-30,2016Q4,9.45,1803683888.1909547,17044812743405
42,2017-03-31,2017Q1,11.45,1803699547.370064,20652359817387
43,2017-06-30,2017Q2,13.8,1803695250.3415573,24890994454713
44,2017-09-29,2017Q3,12.5,1803625633.312223,22545320416403
45,2017-12-29,2017Q4,12.85,1803671532.8467152,23177179197080
46,2018-03-30,2018Q1,15.5,1803599588.5400796,27955793622371
47,2018-06-29,2018Q2,11.55,1803584807.80964,20831404530201
48,2018-09-28,2018Q3,13.5,1803632536.9738336,24349039249147
49,2018-12-28,2018Q4,11.95,1803643992.091968,21553545705499
50,2019-03-29,2019Q1,12.2,1803698265.4867256,22005118838938
51,2019-06-28,2019Q2,11.35,1803706161.1374407,20472064928910
52,2019-09-30,2019Q3,10.55,1803606958.6742764,19028053414014
53,2019-12-31,2019Q4,10.05,1803698907.3249693,18127174018616
54,2020-03-31,2020Q1,7.3,1803610620.0484517,13166357526354
55,2020-06-30,2020Q2,10.75,1803633986.0691288,19389065350243
56,2020-09-30,2020Q3,13.8,1803709279.2735176,24891188053975
57,2020-12-31,2020Q4,16.9,1803677712.7195716,30482153344961
58,2021-03-31,2021Q1,21.45,1803692447.6797087,38689203002730
59,2021-06-30,2021Q2,30.6,1803620503.3835928,55190787403538
60,2021-09-30,2021Q3,25.7,1885201321.4366388,48449673960922
61,2021-12-31,2021Q4,31.5,1885184164.190602,59383301172004
62,2022-03-31,2022Q1,31.7,1885186387.5458264,59760408485203
63,2022-06-30,2022Q2,21.5,1885203275.5805995,40531870424983
